Fiction ID,Title,Synopsis,Followers
12166,Broken Cheat,"Matthew Hill is a young man that lost both his mother and father to an accident. He has been living modestly with the money his parents left behind, but he can achieve something greater, if he only wishes for it. This is a story spanning many worlds and universes.
 
The MC will be OP, this is the first fiction i make so please tell me if i have any mistakes or if i should change anything.
inspired by Dex/clairs adventure and micheal ammers",207
12169,Made Of Mana,"Callixtus Marrington, the Archwizard of the city of Trine, has finally done what no mortal has done before. He created a being made completely out of mana! And all it took was enough mana to destroy a city and a tiny bit of murder. With his dream fulfilled Callixtus would like nothing more then to raise this child of mana  and die a happy death. But the kingdom is sick of the arrogant wizards and the king is gathering his soldiers, but who cares its not like those magic less peasants can do any thing.
WARNING: FIRST FIC I HAVE EVER WRITTEN.",6
12171,Vast Sea,"An announcement caused a major panic... However, it was for good since it was a warning. Alien invasion happened, but everyone manage to defeat them by using arts of magic and superpowers taught and gained from the aliens who want peace. However, the aliens who wanted peace was killed by humans. No one knows why, but there is one thing they know they were cursed."" You will take forms of a mythical creatures."" Long time ago, that people had found a way to seal their mythical forms. After many years, people forgotten that they have that curse.A girl named Venus Celestine wanted to be an idol and a singer, she was great at singing and have talent on dancing, however she has one problem, she doesn't care what she look like. After many auditions, she passed one, but there was one mistake. She was put in an idol boy group?!",1
12172,Destiny Upheaval(TRIAL),"A person from earth reincarnated into a child of another reality, one day he saw his 'future'. This is a journey where our MC struggle against destiny and hardships but of course with future knowledge cheat but with as little plot armor as possible .",2
12174,Void God Emperor [2],"This is a rewrite of the original story, completely different from the original story.
 
The World shook as a legend was born. In one hand he held a mysterious sword, killing his enemies with one slash. In his other hand he held a mysterious flame, he called Void. With those two he ruled over the heavens, capturing his enemy's territory.
 
However everybody wondered, Who was he?",23
12175,New World Switch,"It's not easy for any of them.  It never will be.  But they'll have to get used to it.  There's no way back to their world.  The parts of their life they were so intertwined with, allowing them to connect and create, are gone.  They can no longer use the magic of their world since they are not of that world anymore.  All 7 million of them are no longer in that world, and instead, they are in ours, but we have no since disappeared.
 
***
Basics of this story, if the synopsis wasn't enough, (Their world was full of magic, they're transported to our world [present day], everyone loses their ability to use their magic, they have to live in our post-apocalypse world).\
This story is basically a collection of short stories in the same universe which will feature a new cast of characters and occasionally reoccurring ones.  The chapter distribution will be based on how much I have to say on that story, but some will naturally be longer than others.  The idea is that I give options for who the next story focuses on and people can vote on which story they want to read next.",1
12178,The Taboo Entity,"Within the vast universe, a single cell appeared out of nowhere. An asteroid flew by and carried that cell as it travel through the universe.
Ten million years later, an asteriod entered the atmosphere of a planet, accidently landing within a green lake.
Ten thousand year later, the green lake turned into an azure lake. 
A hundred years later, an enormous flower bud appeared at the center of the lake.
Ten years later, the flower bloomed.
 
Schedule: Indefinite. When I'm bored or not busy.",52
12180,The fool's paradise (dungeon novel)(complete),"A twisted man who Lives for a third time finds himself reincarnated as a dungeon core.
He wasn't born twisted, but living several lives tends to do that, now he just wants to have fun and maybe get some answers, however, greedy adventurers, ambitious leaders, and craving mages won't give him time to catch his breath as he has to balance defending himself, and coming to terms with his new form that is further twisting his mind. 
Author's note. This novel is completed with 851 pages and is now in the editing phase, it may be slow as I might start a new novel, so expect horrific chapters in the beginning.","1,123"
12181,Adamant Doom,"It was supposed to be a dull rival villainess reincarnation story, seeing that nobody died and the world's fate was not at stake. 
I, as the villainess, planned to just let the Heroine get whoever man she want and go on about my life. My heart won't be broken if I never befriended any of the capture target. I won't fall in love if I avoided them except for unavoidable events, fixed from the dating game's story. When all was said and done, I would return to my daily life and the others to theirs. Then the plot could be ended up with nobody getting hurt. 
Yet—
The 'game' hasn't ended. 
It was merely a lighthearted initiation of something bigger. At least that's what she said. 
Furthermore, this 'something bigger' has the world's at stake, and everybody possibly will die.",7
12184,Protector,"Ying and Yang are currently fighting for dominance in another realm. The clash of their power is so immense that it ripped time and space apart in nearby realms. 
Nikolas Blesi fell through one of these tears between realms and ended up in a fantasy themed one. For 200 years Nik conquered this world with the aim of returning home. After many years of secluded training, Nik managed to open his own tear between realms. 
Watch Nik as he attempts to live on Earth once again.",16
12185,The Kingdom of One (Hiatus),"My name was ordinary. My face was ordinary. My body was ordinary. My live up till now was nothing but ordinary.  My everyday routine was nothing but ordinary. I lived a truly ordinary life. My job was ordinary. My ambitions and goal for the future were also ordinary. My skills and knowledge were ordinary. I was nothing but ordinary.
But one day I did something out of ordinary which changed my life. I died and was brought to another world. This world was nothing like the fantasy worlds I had always read about. It was truly a harsh world. And in this world I've promised myself to do everything but ordinary. 
I shall do the extraordinary, I shall resolve me heart and dare to do the impossible.
____________________________________________________________________________________________________________
 
Author's note: Writing a story is like giving birth to a child. Even though it was your work that brought the child to this world but you will never know the end of that child. Even if you're the one who teaches him, molds him and make his personality but that child will still learn some things on his own. That child will still form his own personality and thoughts. Similarly, I might right this story but eventually the story will move on its own and I would merely write it down. The rules that would be created of this world I shall create will be of its own which myself as a write, I cannot change.
I hope you stay with us till the end of this journey.",19
12186,Magical Girl Selector,"After waking up in a strange room with no memory, Lexar is offered a contract that grants him the power to explore the world of infinity. In exchange, he has to find those with potential to save one world from its impending apocalypse.",77
12188,Titan Sol,"Cast aside by his family and friends as trash Seshwan, a young noble who’s only ever known the life of a high-class citizen arrives in the remote trading port city of Scarlet’s cove. Having been sent to live with his uncle, the cruel city lord, Seshwan is distanced from the people of the city. This separation furthers the hatred of those around him.
 
His old life has slipped out of reach. Without the power to reclaim what he had he seeks out work with mercenary guilds in the city. After being turned away from several guilds, he resigns to his inevitable fate. Though as he’s contemplating his options he stumbles upon an injured boy in an alley; An encounter that will forever change his fate.
 

Spoiler: Spoiler


 look for the up to date story on Wattpad, or Wuxiaworld.com under original creations",5
12191,Devil's prototype,"In an world of magic and twelve gods. 
One god rebelled against the others. He that rebelled got banished into the underworld and rose to become king. 
His intentions were unknown, but people were taught he was evil.
one day an man in despair, sold his soul to the fallen god. And so the journey begins.
-note-
I wrote this in word and the spaces didn't copy, so if some line seems messed up. You know I messed it up, while manually trying to add spaces.",0
12192,The Birth of God,"Aiden has lived his entire life with the aim of becoming the hero to kill the evil overlord, who has brought chaos and destruction to the world. However, when he finally manages to get into a position where he can strike him down, the evil overlord reveals something to Aiden: That he was created by the him. His creation was for two purposes. One, to satisfy the evil man's boredom, and the second, to satiate the his curiosity. Aiden's soul is the first to be created not by god, but rather by man. The evil overlord questioned what would happen after Aiden died. Would his soul simply dissipate into nothingness? Or would it act differently than a normal soul that was created by a god?",1
12193,The Unexpected Heroes,"An experiment created to destroy.
 
A hero turned traitor. 
 
A heiress to an emperor.
 
A man without an identity.
 
The world is slowly falling to darkness, falling down under the weight of villains that seek its destruction. The world desperately needs heroes t protect it and they have risen from all walks of life to answer the call. To the public and the world outside these beings are existences others would call monsters, shamed for their pasts and histories. But in this time of need they are the power needed to turn the tide of darkness that beckons at the door. 
 
They are the unexpected heroes. 
 
 
Ps: This is a re-write of one of my previous stories. So you may have seen it before (But more likely not).",0
12194,Catalogue Reality,"What is the difference between a dream and reality? Reality is the place that you come back to. But what about those who can't come back, those who are stuck on the border between two worlds, unable to say which is the dream. They say that the human mind is of two halves, but wouldn't this also apply to the human world as well? 
There are two realities, both so different stemming from the same source, humanity. One world where science and intelligence dominates all, and the other where magic and the might of will is paramount. These two worlds were once one, in the days when humans were of one mind. But the gap between the two has been closing, something is coming, a calamity the scale and breadth of which would shake two worlds to there very core and bring them together as one. As governments and kingdoms are thrown into chaos the world order is turned on its head and the battle for survival begins. 
But the question remains; Who is mankind's true enemy?",1
12195,Neverland,I was now a level 1 Baby Dragon.,27
12196,"Apocalyptic World, Cheat","The peaceful scenery was ruined by a Meteor, 
People struggling to survive..
Food is important in this Apocalyptic world. 
 
One student with the power of Gamer, 
Trying to Level up,
And Babysit at the same time. 
 
(If this Summarize is bad, please help me make it better.. :'D)",74
12197,Synaesthesia,"Five years of rigorous training. Of enduring the blistering cold and torment. Pushing his body to its limits. 
The Trials had finally arrived. 
Deep in the mountains, a sequestered sect of warriors, known as the Jeurlin monks, lie hidden on the snow-capped Mount Kumu. Mahi, a Jeurlin student, after being torn from his family, faces the Trials that will earn him his Krane: the mark of a fully fledged Jeurlin monk. The Trials are perilous, pushing the body, the mind and the soul to their worldly limits. 
But for Mahi, the last Synaesthesian, the Trials are different. 
Different...
 
and deadly.",0
12198,Immortal Dual Sword God,"In this plane of existence, there lay a set of gods...
These gods were the absolute pinnacle of existence, looking down upon mortals with disdain...
The King of Gods, the most powerful man in existence, looked upon all the realms as a heavenly king...
Then time itself froze and this very king, along with several countless gods felt their very innermost soul tremble...
At the same time, a boy named Aryia was born...",53
12200,King's Shadow: A Tale of Magic and Adventure,"Gather round, mortals, and listen close. 
Here lies a tale of magic and adventure, of betrayal and intrigue, of glory and honor.
A mercenary of darkness, once revered as a warrior of the realm, makes his way across treacherous lands. He seeks to avenge the wrongs done to his people, to reclaim the birthright owed to him, but make no mistake, dear reader—he is no hero. 
Clever and ambitious, Gael Nighthawk jouneys through danger armed only with his weapon and his wit. On his path to vengeance he will meet bloodthirsty kings, beautiful nymphs and powerful priestesses. He will brave trials no man has faced before, all for the name of glory and greatness. Will he be triumphant in his quest, or will he succumb to the viciousness that is the world of Pandemonia?
Read on, mortal, and find out...",2
12204,Last Grace: The Apex of Another World,"The light of Heaven fell a millennium ago, the fallen betrayer then is crowned Hells king. The Devil grew bored and rebellious, now a monster is let free. Compelled not to prior bonds of purity but to villainy, the primordial enigma is destined for greatness on the road to the pinnacle. His long forgotten connections that were never granted now on an ever distant peak. One that he had to now climb in a mortals lifetime in a world too far apart from Earth's grim reality. 

The MC is Evil, with that there are many topics that are considered dark in it.
(Slavery, Sexual Content, Mind Control and Death.) 
The cover was made with resources that are free to use that I found online.",122
12206,Helmer's Theory: A Butterfly Effects,A spin on choas theory and the multiple worlds theory; following a college student (Kenny Haris) and professor (Zachariah delnoir) who form a bond from their love of science. Together they finished building upon a time machine that Zach and his last partner start many years ago. Will it work? And if it does what's their next move.,1
12208,I reincarnated into a bat (Indefinite hiatus),His only wish is to find a way to turn back into a human and live a life without regrets.Book cover artist: Jeko98,293
12209,Remnant of the green beast,"It is a one-shot about Rock Lee from Konoha reborn as a faunus on Remnant, the world of RWBY",1
12210,Fragility,"Ulysses Daltroy can be considered a practical person, he has to be. After all, when you suddenly become one of the most hated people in the world you have to adapt accordingly. So when the World is forced to participate in a set of trials for an unknown purpose, Ulysses finds himself going through the same routine with a new set of obstacles. Will he do his best to help humanity or speed up its extinction?

A/N: I probably won't be updating until I finish writing The Void Wolf.
Credit for that fantastic piece of nightmare fuel: Zdzislaw Beksinski",122
12211,Eight God Engine,"Jaq understands running.   At sixteen, she escaped the mystic cult that raised her, stealing a million dollars on her way out. She's been on the move ever since.   Jaq understands hiding.   Staying quiet is the only strategy that works against monks who enslave dead gods to keep a lid on the supernatural world.   Until the monks find her, a mass murderer begins stalking her, and she's forced to stand in the path of a Divine Force of Destruction.    All within the course of a week.   ...might be time for a new strategy.   An Urban Fantasy Set In A Unique Universe Eight God Engine",147
12212,SETSUNA to KAZAMI,"Have you ever thought of it??
What if you lose.... everything that was yours...things that defined you...things you would have liked to spend more time with??
Here's a story,sometimes dark sometimes fluffy,go and try it....if you can connect with ,any of, the character..I think you'll like it.??!!..",2
12213,Origin Story,"There was no Dao, so we built it. There were things outside the Dao, so we exceeded it. There was nothing left to attain, so we forgot it. Now, in a world built upon the shadows of Their glory, ten trillion immortals seek the Beyond of the Heavens
And benighted, they will not find it.
Down, deep in the depths of a fathomless Dark, an old master sees the world return once again. And as it barrels down a long and selfsame road to oblivion, the master sends a shadow of it's imprisoned might into existence, knowing that it will not save a single thing.Alas! The day that the shadow is born is the day that it is doomed to die.This is the tale of what happens after.",3
12214,Stray Sheep,"My take on the ""another world"" genre. This is also my first fiction, so expect mistakes...
Updates every sunday (at least. I might update more than one time a week if I feel like it).
Every update will have around 2.000 words (at least for now).",8
12215,When Kings Die,"Jebe has left his poor home on the frontier to join the Leo Military in hopes of earning enough money to pay off the family debt. To his, and everybody’s surprise, Jebe has quite a bit more talent for war than expected. In this tale Jebe joins the military with originally simple goals and soon finds himself at the center of a conflict that will turn the whole continent upside.",9
12216,Blossom,Editing....To be posted ^^,1
12217,Master Builder,"A being, a boy, is born in a world, for what pupose, who knows? Maybe to find himself. Maybe its just for living. Maybe to end all evil? Let's find out.
Thank you for reading. Comments and critiques are welcome.
 
This story is going to be update here on RRL exclusively, any stealing of material or ideas will result in the content being taken down.",11
12218,Fantasy's Nightmare,"One boy follows his obsession in to a barely developed world with death and destruction accompanying him. The only thing helping him a system that allows him to purchase the abilities from all of fiction, his wit, and his will. But will that be enough, his enemies are the races of that planet, other chosen with the same system, and the enviroment.
Will this introverted boy grow strong, survive and floursh finally obtaining his obsession or will he join the other skulls laying under other's feet?
Update trying for once a week.",3
12219,Just Another Ghoul,"For more years than anyone can count, Vampires and Humans have been at war, the powerful weapons of old have been lost to humanity, and they once again fight with sword and shield. Every time they clash, humanity puts up a valiant effort, but kingdom after kingdom fall to the Vampiric hordes.
In the latest battle for their survival, a group of human 'heroes' are taken prisoner by the great vampire lord Cezar von Imrik to present to his unholy liege Hellreid. Amongst the vampires great army, the heroes happen to meet an unusual Ghoul. Not only can he talk fluently, he also seems to insubordinate towards his master!
Could this be an indication of the vampires power weakening? Could it be a prophesy of things to come? Could this be, the last hope for mankind?!
No, no it isn't. It's just another Ghoul.
--------------------------------------------------------------------------------
WARNING:
This is my second LitRPG fiction, and is another one of my 'experimental fictions' where I just write and see where it goes. The previous two being my Star Wars fanfiction 'Sith of the Old Empire' and my original cyberpunk fiction 'New Boston: City of Hope'. Neither of which got past chapter 2. This story should be alot more easy going and easier to write, so I'm hoping it'll get further, but this is just a warning to let you know what you're in for. 
 
Warning Tagged [15+] for Strong Language, Gore, Violence .",28
12221,Stranger in Another World,"Imra was an ordinary adult female that died by a mistake of Goddess, but she was given a boon to reincarnated into a whole new world.
With the power of a Gamer like and a broken power,
she will journey as a female ugly elf, that are often -always- mistaken as an ugly male.
Slaves, Monster, and Adventure..is waiting for her, Read as she struggling and failing to become beautiful
But once life gets better, She now has a Sister, Beautiful features and Maybe a fiancee.
Her real family shown up in her life just to messed things up.",18
12223,Evolved,"in 2021 a secret government facility underneath a chemical plant is housing gene 175 aka the evolution gene. when the chemical plant blows up, it unleashes gene 175 upon the world. after laying dormant for a year, gene 175 activates; thus begins the apocalypse. people either evolve to gain power, or they deviate becoming abhorred. ten years into the apocalypse Noah Brookhart, who lost his family, now loses his life. in the ten years he experienced the apocolypse, he never once ""awakened"" his powers. after dying he wakes up nearly 10 years in the past (about a month after the apocolypse started,) after which, he evolves to stage 2 (which he never managed to do before,) discovering his power. now that he has a new found streangth can he avoid his bleak future?",101
12224,Full Cycle,"“It should have been better for me to have never met you.”  - Her
“Our path was destined to never meet from the start however I never regretted meeting you” - him
“Should I blame the gods for allowing me to meet you?” – Her
“I bow to the gods in thanks for allowing me to meet you.” – Him",1
12225,The Elemental Swords - Book One: Sunder,"Present war fast approaching its climax. This is a series of books featuring a boy named Zilian. Living in a time of war, anything could happen and that it does. Everything ends up falling apart around him, life as he knew it was not the truth, living a life obscure of what was the truth of his father and in turn of not knowing the truth, he loses his father. Friendships are forged, closer ones are lost. Allies are made, enemies retaliate. The responsibility of the sword rests upon him.",23
12227,Of Cringe and More Cringe,"Warning: This is a GENDER BENDER story and I'm writing it just because so I practically don't give much care about people's opinions and that also means the quality of the story is pretty much not guaranteed. Rather, expect lazy writing, bad titles and names. Chapters can be short or long; my call. I may also drop this whenever I feel like it. You have been warned.
 
It went without saying that Japan was famous for its entertainment value; especially when it came to anime. A certain high school girl was addicted to anime and would constantly check for new releases every season. Unfortunately, she had one big pet peeve for anime. A rom-com such as Rakudai Kishi no Cavalry and Saijaku Muhai no Bahamut to name a few, that started with accidentally coming in to see a naked girl, who was the main heroine and from that encounter, she would fall in love with the MC. Alas, the anime world was filled with such animes.
 
The girl who found such anime to be extremely cringey and hard to swallow was transfered into a world similar to one of her biggest pet peeves of all time; a rom-com.",3
12229,The Priest,"Cleric, Paladin, even Druids are considered better classes all around then the priest class. After all a little healing plus damage, too bad Izeal has no idea about games at all. Always worried about makin ends meat for his family, who unfortauntly for him are considered game fanatics including his mother, father, older twin siblins who are brother and sister, along with his younger brother. Who all make money through live streaming though its not considered enough to live off such a big family. So in return Izeal works hard not bothering with games until though some miracle his parents inherited a large some of money from a in game sale. After lossing a job, they talk him into finally playin a game, his entire family got excited and all decided to buy a new game coming out called Edina has he agreed to party with them. Though within the first hour of the game he got lost, though his only question what the fuck is an hp bar? Too bad his familly never explained how games work to him.
 
first attempt at one of this things plz be gentle",5
12230,L.I.F.E. Begins (Book 1 - Complete),"Humanity tried to fix the planet, but in their ignorance, forced humanity as a whole to retreat underground instead. In the future, and stuck with a life as boring as it could possibly be; Jack retreats to the virtual world his great-great grandfather had designed. L.I.F.E., or the Latent Integrated Fantasy Experience, was the best thing to hit the market... 200 years ago. Jack was determined to find that one game that would be the diamond in the rough; the one that every gamer searched for. A game you could actually live for. What he found was a game he would die for.
Please Note: Chapters will be added weekly (Saturdays).",618
12232,Familia: Ang simula,"Why do people play computer games? Is it something that you do for fun? Is it somebody does to get out of reality? A job? Something you do to be closer to somebody?
 
A new VR game just came out. Komunidad a sandbox type of MMORPG that would hook the entire world in it. From Defeating monsters, Crafting Weapon, Starting a party, Player vs Player combat, Fishing or even making your own attire for the party in the palace. you name it you could do it. are you ready? Good Luck Have Fun
are you ready to play the game? Good Luck Have Fun!",1
12236,Titan's Avatar,"In a tale as old as time. A mighty being was at death's doorsteps. The great battle had exhausted him. He called his greatest warrior to him. He would give the warrior his power, so the world would be protected when he left it. But he warned the warrior. The mighty being would never let his power be used for evil. If it was he promised the warrior a calamity would fall upon his people.
 
Time passed and the warrior left a great legacy. The Star Empire, so powerful it would encompass two continents. But the descendant of the warrior fell to greed. He sought to increase his power and fought against those similar to him. He lost, the Star Empire fell and its people became nothing more than prisoners and slaves. this is the story of a boy. A boy who wants nothing more than freedom.
 
But will he pay the heavy price that freedom entails? Will he walk the long path of hardship to a better tomorrow? One can only see.

This is my first time writing a novel of any sorts to be honest. I will try to put up a chapter every Saturday unless real life prevents me. Any constructive criticism would be appreciated. As well as any mistakes, im only a high school student so they may come up every now and then.",1
12237,The Endless Path,"Hacke was a normal college student with a past that in his opnion was better left alone.
When the System came he was one of the few to risk it all on the Trimel's dice and that brought him some very dangerous attention.
Want to know what happened to him? Read so you can find out.
 
 
 
Hello people! as English is not my main language I can't prevent some mistakes so please cope with it.",3
12238,Stratus Online: Awakening,"Edwin Morris has been playing Sakarn Online almost his whole life, in fact, most people have. While he considers himself a skilled player, he never could really find the time to take his game to the next level and pay the bills. After he is finally pushed over the edge with his job at Burger Planet, Edwin stumbles upon a man representing a game company called Stratus Labs. 
Edwin is offered a lucrative position within the company to test and beat Stratus Online, an incredible, fully-immersive MMO designed to dethrone Sakarn Online. Edwin will have to unite with his friends and compete against other teams, but not everything is as it seems within Stratus Labs and the stakes are much higher than he could have ever imagined.
With the clock ticking, will Edwin have what it takes to complete the seemingly insurmountable task of beating Stratus Online before it's too late?",113
12239,Vitriolism,"Derrick gets thrown out onto the streets with no more than his backpack and a stack of fifties. He is told to create a life out of what he has, and to carve out his own path rather than follow others. After a couple of strange occurences, Derrick finds himself in a strange place with strange people living a strange life.",1
12241,For Lillies and Roses,"-Spoilers-
Today, there was a new event released in the game Angelia Online. 
The announcement stated that those who conquered a mythical dungeon, no matter the amount of people, would receive enourmous rewards.
Thus, the two sides that should always have been opposed to one another, the Demon King and Hero, have come together to clear out this event. 
When the Demon King and his 4 retainers along with the Hero and his party finally clear out the dungeon, they suddently get transported to a room where multiple gods greet them and make them their champions.
How will a stereotypical justice-seeking Hero, a tsundere Demon King and other crazy characters deal with this new world? Read and find out I guess...?",19
12243,The Alpha Virus,"When the world's most eccentric software developer takes it upon himself to end all war by wiping out most of humanity, he includes a special little surprise in his latest groundbreaking games console. His new augmented reality game, The Alpha Virus, seems to outstay its welcome long after the player signs out.
Fatally flippant college student Liza Volkov has had an ... unconventional upbringing, and has finally escaped her survivalist family to seek her fortune in the wide world. But when you try to escape your past, life has a way of dragging you back down. 
When every day is a fight for survival, the smart and the strong come out on top. No nepotism. No class systems. No boring corporate jobs. It's a constant fight, and Liza was born to brawl. Is it so bad that she isn't completely broken up about this new world? 
Do you have a plan for the zombie apocalypse yet?",337
12244,The Nameless,"Three different people have risen above The Nameless. They've done the impossible, so they are rewarded with power ordinary people can only dream of. Followers in droves, riches as far as the eye can see, but more than that,
They were granted a name of power. 
Eternal life, mastery over an element, mastery over a very action. They have everything and more, and a grand story is forming. It is coming quickly, to shake the very foundations that have been forming over centuries of peace. To crush empires, and drown a kingdom, no, the entire world in the blood.",1
12245,A Otaku's life living in a Xianxia world,"Our mc Mike Fox thinks he has been born in a different world. Seeing a chance to reincarnate, He grabs this chance.
 
Watch how our mc lives his life in a xianxia world with the sharingan.",16
12246,Red Souls,"In a world where Superheroes and villains exist, the conflicts that can not be solved by mere words will inevitably rise.Jack Mercer, a 17 year old high school student, becomes a victim in an unavoidable tragedy - but it also becomes the catalyst for an incredible change in him which will either lead him down the path to unparalleled greatness, or towards the cycle of the madness and darkness.
 
Please note: The early draft/WIP chapters can be found in the Novel Updates Forums. 
Also, the chapters can be found on the Fantasy-Books.live as well.",89
12247,You're Mecha-ing Me Crazy!,"VRMMORPG has become the hottest craze and has taken the world by storm. With a world devoted to Mechs and Machines that has yet to be explored, our hero embarks on a journey to become the best player in the game. 
Welcome to [Otomech Full Drive]

Author's Note:
Hope you have as much fun reading it as I have writing it. Expect a new chapter every 2 days.",35
12248,Mandate of Heaven,"The mandate of heaven is lost. A dynasty crumbles and time erodes away at the truth. Kingdoms, factions and other empires rise and fall, all claiming to be descended from the divine lineage.
Since the mandate was lost, a class of strength arose amongst the warriors of the continent. Heavenrippers.
To tear away the very fate of the heavens and manifest it within the self.
Perhaps this is how, the mandate can be reclaimed.",4
12251,The Adventures of Einarr Stigandersen,"Einarr Stigandersen is the dispossessed prince of Raenshold, his father its landless Thane. They sail from port to port, leading a vagabond's life aboard the longship Vidofnir, until a fateful battle with a demon ship and an unnatural storm send them reeling to Kjell Hall. A princess' beauty and the Jarl's wrath soon conspire to send Einarr on a series of impossible quests.
Will Einarr and the Vidofnings find adventure, glory, and revenge, or will they end as ashes in the frozen seas?

Chapters released Tuesdays and Thursdays. Newest chapters can be found on my personal blog (2 chapters ahead).

 Covers for individual volumes done by Wil Eyster at Eyster Artistry.",306
12252,Tale of the Devil,"The child born with white hair and red eyes was called a Devil by the people around him.Is he really a Devil or something else?
(I just started writing this to improve my english writing skills so there will be many mistakes.Please bear with it and point out mistakes to me so that I can fix them.)",8
12253,Legends of The Wesh: Lochley,"The Universe is held together by something. It is an undisputable truth but nobody knows what that something is. 
People claim that it is connected by The Path of Legends, where Gods traversed trying to find the meaning of their own existence. Others claim that the universe is a Tree, connecting worlds with its extending branches and giving life-bearing fruits to its inhabitants. Several even claimed that the Universe is just a colony of ants, that this universe and the worlds in it are just as insignificant as insects. 
In one of the Worlds in it, the arrival of someone signaled great changes. Gods will die, Trees will Rot, Insects will burn. Those at the top had fallen and they will upend the worlds trying to claim what was theirs. Those at the bottom have had enough of scraps and they yearned to devour the fruits of the worlds. Those that were innocent and caught in between had no choice but to persist, lest they get erased by the surging tides.
Nobody knows where will they end, but everybody knew where they started. They will not be judged, they will not be rebuked, they will not be curbed, they will not be vanquished.
The universe is their canvas and it’s time — time to paint their truths upon it.

Azrael was born as a prince in the warring world of Ost. Inheriting the title but not its privileges and oppressed by his siblings in every step of his life, he had no choice but to be subservient to their whims until circumstances spiraled him to the abyss, to a new world, and to more agreeable companions.
But is he truly free from the past or will it continue to hound him to his new life?

Elira had one wish… to be known more than as an offspring of the Great Phasol Family. Talented, hardworking, and stubborn, she struggled to break free from the influence of her family.
Everything had been going well in her life but is she strong enough to resist the upheaval and truths of the world?

William grew up in an orphanage with nothing to his name. Regaled by various tales of fantasy and greatness by his caretakers, he reached adulthood with the goal of having a legend of his own.
Will he make his mark on the world or be forgotten like an ant; crushed by the boot of an unsuspecting traveler.

The world of Lochley has been at peace for centuries and its undercurrents are growing restless from waiting… waiting for that spark of opportunity to ignite and swallow the world whole.
Some will cause it, some will resist it, and some be drowned by it.
Which one will you be?",31
12254,We Don't Want to be Main Characters!,"Twins Kazama and Belle were born under a lucky(?) star. They are the main characters of not only this story, but many others in their own world. Psychic powers, magic, alternate worlds, and every other trope from anime and literature rears its head in their daily lives. After becoming jaded by their crazy experiences, the twins have decided to aggressively pursue normal high school lives.
 

Currently on hiatus for the forseeable future. The current schedule is one chapter every week. There will be a one week break after a set (series of named chapters) ends.",120
12255,Hiro: The Big brother (Big Hero 6 AU),"An alternate universe in which Hiro is the big brother and Tadashi is the little brother. 
Synopsis:
Hiro had a hard enough life without a younger brother. He was a genius, but everyone had expectations for him. He was shunned for his intelligence. What would change if Hiro and Tadashi's ages were swapped. What would change? Hiro and Tadashi-centric.",1
12257,Elements of War- Fireborn: The Flames of War,"Once upon a time... Yes I know, it's cliche but isn't that how all stories begin. Where was I?
Once upon a time in a far off world four nations ruled in peace. The governed the northern continent of Aeos, and lived at one with nature. It was a golden age of magic, might, and wonder. This was the Era of Magic, a time when even the poorest of children could be born with the spark for greatness.
Then it all ended. Magic, the driving force behind their civilization, ceased to exist and the world plunged into an age of darkness. The Era of Magic ended. Although the Four Lands had had their foundations ripped from under them the stood up once again and rebuilt themselves. No longer at harmony with nature or even their fellow man wars were sparked and spread. Until brother fought brother, father fought son. This was the Era of Loss, soaked in the blood of it's people.
Now the force of magic, gone for so long returns to the land on a quiet whisper. Just as the worst war yet is sparked amongst the people of the Four Lands.
-------------------------
Author's Note: This is the first book in an eight book series. For those who have problems with finding a book they enjoy and then the author stops writing that won't be a problem. This first book is complete and I am posting it to obtain feedback to refine my writing style, as well as see if it's popular enough to continue writing the series.",10
12258,Boredom of a Goddess,"What? Humans have gone and wiped themselves out? What a bother.
The sequel to Devour. You CAN read this as a standalone novel without reading Devour first.
Beta Reader: Legit.",9
12259,Zombageddon,"This is the way the world ends! Not with a band but a whimper. Aliens have been watching our world ever since an unexplained meteor shower saturated the planet with nanites. They have deemed our species as predatory and have decided to test our race if we are ready to join the Galactic Council and hundreds of other worlds. Their first test is to see if we can survive the Zombie Armageddon. 1% of the population will be turned into Zombies each day for the next time days and the rest of us must survive the new crazy system they have imposed on us. Over the next ten years, the story looks on the life of Dan Adams a Texan hoping to keep his family alive through all of the aliens tests. (Author Note: This is my second story on RoyalRoadl. My heart and soul is in World of Argos and this is just for fun as I get writers block on my other story. I would expect long dead periods between chapters, but yes I will always return to this story and update it.)",26
12260,Savage Empress's Cultivation,"After an introverted Legend-ranked female assassin with red eyes and outstanding cultivation talents in modern day earth gets drugged by somebody she trusted, she takes him down with her and ultimately blows the both of them up. After her soul enters the body of the daughter of a cultivator and a Sovereign-ranked demon, she decided to seal her memories in the body of this child who shares both her name and eyes. She had no will to live, and after sealing her memories in the child, allows herself to be swept away by the dao. With the sealed memories of a great assassin and the mixed blood inside of her, what will happen to this young girl born into a declining clan in a cruel world of schemes and bloodshed?",15
12261,The Kingmaker Race,"Aight lads, you see all those grand scale fantasy novels? Yeah well this ain't that. This story follows Anders, a self-styled information trader in the slums of the greatest nation on the continent. The Great King has died, shit hit the fan and generally the city of Farfeld is in a precarious place.
The shockwaves of this death even has the thugs in the slums stirring in ambition.
Anders has to deal with it.
Enjoy.
 
Updates will be haphazard. The content is written, I know where I'm going but drafting and fixing things up and delineating chapters is its own thing and I'm apprehensive about uploading her in the first place. If this gets a good reception, I may upload in bulk.",2
