Fiction ID,Title,Synopsis,Followers
10128,Sensual Secrets,"The year is 2015. Supernatural beings are prominant and wide spread throughout the world, they are an integral part of our society in one way or another. The problem is, however, that they are a public part of our society. They had come into the light during the late eighteen-hundreds. The people at the time had panicked. A war between the humans and the supernatural had seemed all but certain. The powerful beings of the supernatural community had moved to stop such slaughter. Not out of kindness mind you, but because humanity was a prescious resource for their people, as well as ultimately outnumbering each individual group by millions. That, and the knowledge no group would ally with another before it became to late were two of the main factors in them moving to prevent the war. They had killed a few of the more dangerous ones, the darker ones unable to control themselves to prevent the war. It wasn't until WW1 in 1914 that things began to change for the better. The Supernatural community on U.S soil has joined in and spared many human lives while fighting the Old Fae that had not migrated, and the Angelic Host that are forever barred from returning to Heaven. 
 
Present time, they live in harmony, an uneasy harmony, but harmony all the same. Our story follows the tale of a lone Prideling, and a human female that may, or may not, be the final key in the return of an old power, The Blood Father, Patriarch to the Prideling people. He is someone they will do anything to bring back into being. They have gained the stones that had replaced his heart, their beating light showing he yet lives. They miss but one final piece, Ashley. How far will Leon go to keep his people from bringing back The Blood Father, how far will he go to keep this human safe, or end her. How far will Ashley go to avoid her own death, and the growing desire for the dangerous amber eyed man who seems to see her as nothing but a means to an end...
 
Author Disclaimer -
This story will be twenty-four chapters long, released once weekly as I finish the editing process to my satifaction. 
This is a work of fiction. Names, characters, businesses, places, events and incidents are either the products of the author’s imagination or used in a fictitious manner. Any resemblance to actual persons, living or dead, or actual events is purely coincidental.",13
10129,A Player in the Greenwood,"Who I am in real life doesn't matter; who I am in the game is what counts. 
Before it happened, I bumbled my way through the virtual reality massively multiplayer online role-playing game ""The Greenwood,"" made crap builds and wasted my time.
Then I got murdered.  A shadowy figure took my hard-accumulated possessions and left me to die.   I admit, I did a rage quit and deleted my character.
Then I wondered what kind of person that rage quit made me?  Maybe I was a quitter? And maybe I really was someone who would let a bully get away with disrespecting me?
But then again, no:  I respected myself too much for that. I rolled a new character, I vowed to get good and re-entered The Greenwood.
I took on the name Barcud and the profession of ranger. I vowed to rise through the levels, hone my skills, hunt down the shadowy figure, and grind his face in the dirt.
This is my story.
***After lots of helpful comments on RR, I am going to publish my story on Amazon Kindle, so that means I have to take it down from here apart from, I think 10%.
***Sorry to deprive you of the story. I am going to write my next one on here too though.
***If you'd like to join my LitRPG mailing list - it's here
Galen Wolf LitRPG Mailing List",46
10130,Tyrant,"At the deepest part of the palace. Through the prison, past the cutpurses and thieves, the rapists and murderers, sits a single cell. Lower than the rest, more heavily guarded. A single prisoner sits on a mound of dirt within a marbled cell. What is his story? Why is he there? Who is he?",5
10131,Red and White's little conversation corner (Side-story),"''Hi! I'm Red :D''
[And I'm White...]
''It's nice to have you all read our conversations :)''
[It's not.]
''It is.''
[IT'S NOT!!]
''YES IT IS!''
[NO IT'S!!....oh we're still typing...]
''So......this goes into the description or not''
[Your choice]
''Fuck it...it's going in''
[Welcome......to a shit show]
''Imagine the jurassic park music with that :D''
[Oh my god that'd be awesome]
''...we're still on the description...''
[Oh...to the story now]
''Oh right....I...we can't update this as regularly as the other story so....just read the other one while you wait it's RE: Books.''",3
10132,Seth daily life,"Seth, a 23 years old man, died saving the life of children caught in a fire.
He reincarnated as a powerful Demon, and the rigt arm of the demon lord
However he fell in love with one of the member of the heroes party?!
P.s. I took the inspiration from a LN for the base of the story but it's only for the first few chapter
P.s2. I'm bad with romance stuff so it might be bad sorry in advance",2
10133,Tera: The Awaken King Book 1,"James Willcott likes to play games since he was a kid. The world just created it's first virtual reality game called Tera, it is said that the realism is set at 95% and is like a second life except it is fill with swords and magic. James is excited to play Tera.
James gets a chance to become a beta-tester for Tera along with ten other chosen people. They all get a chance to play before a million other users. After James create his character which is a exclusive race only limited to beta-tester, he is surrounded by a blinding white light.....",10
10135,Gone AGAIN!,"Due to bad reception from friends and family I've decided to delete this... But I bet no one actually cares, after all this wasn't very good anyway...
Still nothing!
I'm too lazy to ask for my deleted novels to get removed so looks like their gonna be here for a while.",0
10136,The Impossibility,"Aaron was born from two different impossibilitys one being him half god when gods cant have children, another his dad being half dark angel half fiendgod which by nature shouldn't be allowed to have kids. 
Read about Aaron's rise to strength letting him move unhindered in all of existence.
 
 
 
I am planning on releasing 4 a week and more if im not busy. 
(If somehow magically your reading this im warning you know im not very good at writing I just wanted to get ths stry out of my head)",33
10137,Evolution-revolution ! ( On Hiatus.... I will never give up... just need time. ),"In a green planet, much like earth.
A silvery round ball appeared out of seemingly nowhere.
No, it was silver in color, but in fact it seemed like it was something organic...
___________________________________
In a world full of magic and unplea- I mean pleasant surprises, a being like no other appeared. A life form like no other... or wait, what the !?!?
An experimental weapon made from gods ?
A being made to destroy?
Wait ! Gods ??? What the heck ?.... 
Something went wrong in the experiment, and what seemed like a success, failed... and so they threw it in a ""trash"" world, at least then it would be forgotten by everyone.. or would it ?",22
10138,The Creep of Fate - Dropped,"Work in Progress Synopsis:
Lugh Neverhail, a normal man until his wife get brutally murdered right and front of him. Because of the grief of losing his wife he decides to lock away all of his emotions so he could avenge his wife. He remains emotionless until he meets Emma a goddess of kitsune who gives him a chance to meet his wife again at the cost of becoming her harbinger. Follow Lugh as he tries to reach the peak in a world of magic and status screens. 
This is my first story, constructive criticism is appreciated. I would also appreciate cover or fan art.",18
10139,The Ruin's Anthology,"This is a collection of the more dangerous inhabitants of the wilderness. Anyone who wanders from the well worn road should know the warnings within this collection of moments and fearful intonations. These are the survivors and cowards from beyond the dark.
Some magics exist only in the moment of these words and others remain potent and sickening. These pages are true recollections and trappings of those moments, untainted by imagination.
Few of us are heroes and the darkness hunts their bright light until dim and extinguished. The names bind them to form and to our histories, bloody and scared by the passage of time.
The Reader is advised to be rested and under the noon sun while they learn of these moments, at this time and this time only are these pages dormant and can be read aloud without danger.",0
10140,Primal Beast,"You've heard the countless stories of powerful human cultivatiors, who could level mountains and overturn the heavens. But, what of the thousands of beasts who roam the forests? Could a truly powerful primal beast emerge and become a top cultivator?
 
Will be coming back with more soon~",68
10141,"After the universe exploded, I became a Dungeon Master.","After his whole universe was blown up David was given a strange blessing and sent to a new universe. There will be ups,  there might be downs. You might laugh, you might cry. But one thing is for sure, and that is this will be a story.",222
10142,The New Creator,"A New Creator Jurney in creating their dimensions.
 
First Story Be Kind Please.",2
10143,Equilibrium,"Peter V. Kastell is taken from the cycle of reincarnation and given a purpose. His purpose can be fulfilled in nearly any way he chooses.
BUT
His soul is damaged. And because of that, he will be disadvantaged in an unforeseen way.Thanks to a benevolent Goddess he will gain different advantages to compensate.
Along the way, his story will be uncovered, and he will gain powers beyond what he ever thought possible.A unique Lit-RPG series.
Is mana really all that important anyway???

Currently on hiatus until further notice.

A very special thank you to: 

Spoiler: my Top Donators on PayPal!  





|Wesley R.|
|Braeden R.|
|Caleb W.|
|Christopher J.|







Spoiler: my monthly Patrons on Patreon!  





|Braeden|
|David J. R.|
|Newguy Roy|
|Fjopt|






 
This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International License.","2,651"
10144,Surge Abinitio,"Synopsis:
A name.
A hero.
Another world.
An inseparable link.
In a job interview, I met a Goddess of Heroes and a God of War. They bless me with their powers and send me to another world to rescue it from Depravity. Why they would send a young, hopeful, innocent, and maybe a pure man--yeah, I think these words define myself, probably; trust me--to save a world is beyond my understanding. But I suppose it's the start on finding the answers from my parents' mysterious beliefs.",2
10145,The Oevrumines,"""Tyrus stands up on both feet. He feels tall but walking is another matter because as soon as he takes a step forward, he falls miserably onto the ground. It hurts and the ground sinks under him. His body is too heavy. Unless he wants too drown in the sand, he needs to be careful. So unlike any normal human being and because he wasn’t anymore, he starts to walks on four..."" Extract from 'Prologue'",0
10146,Realm of Exaltia,"Dying from the hands of the Faerie Queen, Herebia was expected to remain as a 'Halazar', a soul whose destiny was to eternally wander 'Sabbath' as fury and rage will be the only thing they will ever know.
What surprised her though was that, the True God of Light sent a Celestial Dragon to personally fetch her. She was directly sent to 'Divas', which was the God's abode.
She finds out that in order to pay for her sins, she must sleep for an entire millenia (1000 years) and must do a task that the True God of Light would give to her after she wakes up.
Herebia slept for a thousand years as the world she once walked experienced drastic changes. The Faerie Kingdom was no more, the Drazian Kingdom was no more, and the Four Bloodlines was apparently greatly weakened...
As her awakening came near, the Realm of Exaltia which has experienced a long time of peace due to the Four Great Syllabus Kingdoms, would be shaken up and experience many wars and bloodshed....
Why?
For the empress shall awaken again...
-----
Will be posting 1 chapter a week at Sat. Expect it to be 2000-3000 words.
[ It seems that my account has some issues and can't reply and comment. Have to fix this first before I could reply towards other's comments. Will be using author's notes for this purpose as a remedy though.]",79
10147,Fallen,"A new life as a king was granted to him, and world. Will he try to rule it, conqur it or find a way home. However fate has a different road planned for him. Find out as he makes his choices. 
[Btw i am a new author so there may be mistakes here and there as its not proof read. So bear with me. Any advice or choices or turns to take let me know.]",1
10149,From Bards and Poets,"What happens when the great heroes turn out to be rude glory-seeker zealots, or savvy and snarky jerks ? Something different from what bards, poets and minstrels sing, is what happens.
Everyone knows about his journey across the continent. How he met friends and foes alike, how he fought against the greatest wizards, warriors, beasts and demons. Everyone believes he had the purest heart, the noblest soul, and that he selflessly braved many dangers in order to achieve goodness.
Hah ! Well that's what the songs and legends say anyway ! He did it all for the fame and glory, what do you think ?",120
10150,Ascension of Shura,When Lin Shen logged in to Asgurd for the first time he never thought his curse would awake as a skill. This is his journey to be the strongest.,161
10151,Every Territory for Themselves,"The world experienced a great change.
The MC is conquering this crazy new world.
The time is set, you have 1000 years.
 
 
 
 
Good Luck!
 
PS: It will be something like the Korean light novel Dimentional Sovereign, but on a world wide field. (Be aware, some of the ideas will be used but the rest will be original)
I don't think that the MC will get too OP. Well if he gets too OP he will get a new enemy to battle with.",5
10153,Codename: Freedom,"LITRPG, SCIFI/FANTASY EPIC
War is coming. The government must accelerate their super soldier program. They have pushed beyond what was thought possible and developed a new Virtual Reality system; the perfect tool to weed out and train recruits. Against all odds, Lucius, a semipro gamer, is selected to participate in Codename: Freedom, a VRMMO that promises to blur the lines between game and reality. With the world watching live, Lucius is faced with the opportunity to gain a following and impressing sponsors. His dream of going pro and proving his father wrong is within his grasp. Unlike normal games that start easy as you learn to play, Codename: Freedom doesn’t give that luxury. The government has no time to waste. After years of hard work to rise in rank, this new game will challenge all that Lucius has learned to the point of breaking and beyond. Will he quit, go mad, or become something altogether different? Something better?
Note: This series has been removed except for 10% of each book due to Kindle Unlimited contractual guidelines.
The first Codename: Freedom trilogy is published on Amazon.
Find Apollos Thorne's work here. Amazon - Apollos Thorne",431
10154,Path of the Ninja,"The dream of emeralds, the virtual reality that came out the first January of the year 2055. The MMORPG that totally revolutionize the world of gaming. Ash Belvan, one of the top player of the dream of emeralds got stuck in the game.
He appeared in the beginners' town, losing all his stats, levels and equipment and needed to restart the game once again...but something's wrong...He could no longer log off and has been stuck inside the game!
 
*** Author note ***
 
If you like Virtual reality, MMORPG system, World of warcraft's fan, Naruto's fan, and league of legends' fan then this story maybe interest you! The ideas are mainly based on me. I hope you won't be horrified by the grammar and enjoy the plot.",23
10155,Beyond Singularity: A Will of Fire,"A fantasy story about a young man who learns of what lies beyond the singularity of our universe. Told through the perspectives of his young self, his current self, and a mysterious man. Who is this mysterious man? What lies beyond? Who is he who went to the singularity and beyond? Find out in this new episode of: Amateur writer thinks he is great and writes a piece he will later be horribly embarrassed about.____________________________________________________________________________________________________________I originally wrote this story mainly for myself, I never intended to share it (selfish me). However at some point I found this site that I had been reading stories from almost 2 years ago and I thoroughly enjoyed every moment I spent on this site even after 2 years of absence. So I decided I wanted to give something back even though I am not a especially experienced writer but I hope you enjoy this nonetheless. I am not a native english speaker so please point out any mistakes I make (and preferrably explain the grammar rule / correct spelling as well) and I will fix them.",0
10157,Become Immortal,"Five or more releases per week (mostly five- from monday to friday)
If someone wants to draw a cover or even (better) the characters for me I will be eternally grateful. You can send your drawings to [email protected]. Enjoy!
----------------------------------------------------------------------------------------------------------------------------------------------------------
Five martial brothers Dragon, Tiger, Hawk, Snake and Turtle, living their life on planet earth. 
Hitting a bottleneck in their training and seemingly unable to advance anymore, they decide to act after the methods of an old martial arts scripture.
So they started killing. Not ordinary people, not innocents, but gang and organisation members all over the world.
At some point they realized, that the promised breakthrough didn't come, but they continued killing the dangerous members of society even though that made them criminals too.
Then, during one of their raids, they walk into a trap and get killed in the process.
Surprisingly their souls didn't vanish after the destruction of their bodies. Does it have to do with the ancient martial scripture they read?
Is it fate? 
They get transported through the whole universe and countless galaxies until they are sent down onto a different world, several thousand times larger then earth.
That is the start of their journey. Will they become peerless experts, dominate their enemies and find true love?
Or will fate decide their deaths?",118
10158,The Wielders of Arantha: Book One - Pawns,"On the planet Elystra, a game eons in the making is being played out.
This distant world is home to a race of medieval humanoids, a select few of whom wield extraordinary abillties because of several extra-terrestrial Stones. One of these Wielders is Kelia, the leader of an all-female tribe, whose isolated and secret existence is in danger of ending because of a decree made by her mother. As a result, no children have been born within the tribe in many years.
Complicating matters is the arrival of space pilot Maeve and her teenage son Davin, who have fled Earth to Elystra in search of an energy source that will help them beat the powerful race that has invaded the Terran Confederation and subjugated its peoples. Humanity's last hope may rest on their success.
Unbeknownst to either woman, a Lightning-Wielder and her twin brother, in possision of a Stone of their own, seek to fulfill a prophecy that will give them unlimited power - and they will kill any and all who stand in their way.
Elystra is the board. These are the players. And the fate of the galaxy may be determined by which side wins.",2
10159,STORY 1 (DROPPED ),"I wanted to try out making a story (hopefully give back a little) after all the awesome stuff I read on this website. I intend to do this as a one time thing and truely hope yall enjoy.
As for the story... I dont know how to not ruin it here so
If you dont like gramatical mistakes, profanity or gay main characters this story is not for you bye",0
10160,Stormguard: The Invisible War,"The Stormguard are the guardian angels of myth and legend, those who protect mortal souls and fight the war against Lucifer and his Fallen. Two of these angels embark on a mission to save humanity from unseen forces and dark terrors.
This is a series appearing in SciFan Magazine. A new episone is released each month. Stormguard is a bit of paranormal and sci-fi mixed together.",0
10162,Craving for Potions,"Hiatus.
A fox found himself selfaware in a RPG world. Having lost his sister, he strives to do something for her.",9
10163,Felicity de Chayse,"Felicity is born into the house of a corrupt human noble, her mother a slave and wife in name only to the corrupt noble. She remains ignorant to these facts as she is raised in a nourishing environment in order to cultivate her into a powerful Mage that will bring honour and prestige to her ‘father’s’ house. All while her mother and her best friend a beastkin slave plan an escape for them and her daughter but what happens when the results of Felicity's awakening are not what everybody was expecting and the escape plan isn't ready?",7
10164,Kira's second life,"Kira accumulated a great deal of good karma on a planet similar to Earth. She died and met Celestrion. He is her guardian angel and he is also the most senior guardian angel. Because of that and her good karma from her previous life, he was able to help her in her next life. She requested and got, a living System, an A.I. who considers her top priority, Celeste, her memories from her last life, and several other great benefits. Now what will she do in her next life?
 
Just a warning I am writing htis for school so updates may be irregular and the length is not guaranted. I will tell you if I am dropping it. If so, I will tell you what the plan for the remian of the story is. Each chapter will be a page or two probably. I will not leave you on a big lciffhanger, but a minor one may end up. Please give me your advice, but I may not use it. Enjoy!",14
10165,Dungeon Wars,"The Year is 2034 and the Latest VRMMORPG Dungeon Wars has just come out, Kaiser and his friend Steve buy the game and try and have the best dungeons in the game while trying to keep their dungeons alive from the NPC warriors which constantly attack the dungeons. Can Kaiser make a dungeon that will thrive and become one of the best dungeons or will he fail and have his dungeon conquered?
 
 
Hi everyone this is my first story so pointers and advice/criticism is always welcomed, doing this for fun so chapters will be posted randomly because of school work and sports but I will do my best to keep it updated",53
10166,Predators and Paychecks,"A simple science fiction story I only posted this because I couldn't get both of my proofreaders in the same chat room for checking my normal story, so I posted this...
written by sniggyfigbat",0
10167,Dimension leapers,"It all started with a detention and soon escalated into all out multi-dimensional war. It is all up to Nick and his friends to get home and to stop evil scientists from destroying their dimension and all of the others around it. Will they be able to win this war? Will they ever get home?
 
Note: I will be posting a new chapter every Saturday and sometimes Sunday.",9
10170,Polymath Redux Annex,"Disclaimer: Original story by HiDrangeA. With their permission, I am taking over the continuation of this story as the original author no longer wishes to continue. While I am not as experienced, I hope you all will continue to show as much interest in my attempt at the helm as you did for the original author. I have tried my best to emulate the original style as well as incorporating some of my own. Thank you for understanding. 
Summary: 
""I'm no 'Hero', and if you had to classify me, I'd probably stand more on the 'Villain' spectrum of things...""
There was a game that I loved. I've played that one game like a madman for over ten years, and after all that arduous effort I had reached the empty 'top'.
I'm by no means special, all I did was invest a ridiculous amount of time and money into that game. Simply put, I bought my way up to the top with my money and time. If anyone was as crazy as me, they would've reached the top as well. 
Reaching the top made me realize one thing... It made me understand that one cannot go any further. This was the end of my journey. I've beaten every boss, obtained every 'legendary' class item and cleared every content on every difficulty. There was nothing more that waited for me in this world.
Then something happened. Something that only happens in stories; 'transported to a fantasy world'. Good thing I had all of my avatar's abilities... only, that wasn't actually a good thing. The fundamental problem still persisted. So long as I had these powers, this curse of emptiness would likely never lift. The thing I had to do was change my 'perspective'.
I could live like an invincible tyrant... but no. instead of doing what I wanted and living like a petulant God, for now I decided to 'partake' in this world's history. 
I'm an actor, a Planner, Manipulator and this world's Demigod. My hands alone move the fate of the world. So then, as the conductor I shall weave the symphony of this world.
""With the world as our stage, let us weave an exciting tale of heroes and villains. I shall play the part of the villain and fight against the world.""","1,002"
10171,Wudao Achievement Gone Wrong,Wudao Volga is a 17 years old teenager that was raise in a family of five. He was playing Diablo 3 one day during summer break but somehow got an achievement that was not suppose to be there. Excited by the thought that Blizzard added in an Easter egg he goes through a serious of event that led him to being teleported into a middle of a battle field. He was godly overpowered so he won easily but the system that summoned him screw him over and deleted all his items accept one due to a certain action of his. How will he carry on living in this new world called Valha which is very similar yet also very different from Diablo 3's world....,3
10172,Life is Wilde,"There is a world where fiction meets reality. A world where human logic may prevail. Where human logic is the main thing that binds humanity. A world where Humanity is lesser to The World.Synopsis (For Chapters after Authors Note):Oscar is a child alike most others. He loves his mother, doesn't know his dad, and lives in a dome. Only, his greatest dream is to explore the vast wildes that plague the world. The problem is, the wildes house strange creatures mutated by radiation and a mysterious energy called ""The Essence"". How will Oscar ever survive in this chaotic world? Come, watch as our beloved character grows, makes friends, and paves a road into the firmaments as he establish his name in the new historical categories.Author's note*:This is an idea I'm roughing out. I'll be writing randomly, attenmpting to forge a storyline from my own sweat, determination, and creativity. It's loosely based on some Wuxia/Xuanhuan fictions I've read. It will have elements of human physiology, psychology, environmental science, nature vs man, man vs nature, human nature vs humanity, etc. This story is mean to be a work of fiction. It encompasses some of my views on morality. It will have corruption, foul-language, ignorance, racism. It will glean a bright world with imagination fused with the dark shadows for some to seek refuge. Though, in the world I will be creating... Refuge comes at a cost. A steep one.That is the Way of the World. The way of my world.Need cover art plz",3
10173,World of Mana,"My name is Alexander Grey and yes I'm what people call a class-less. I am part of the 1% of the world that are unable to aquire there class when aweaken and am treated like a third class citizen. My family relation is bad, no friends at school, and a future that seems black at best. Yea my life is not easy but even so I will not give up and rise up and become someone no one can look down upon, I shall walk the path of the Eternal!
 
Note: This is my first fantasy novel and is subject to change ever ten chapters or so with revision. 
 
 
Martial art/Fantasy novel about a man born into the world crippled by society standards finding his own way.",56
10174,Interverse,"A soldier dies in combat and gets a chance for a new life in a world with an RPG-like interface.
 
Note: There will be several things in this story: Magic, Psionics, Chi/Martial Artsy type stuff, Tech, Space travel etc...
Please feel free to help with suggestions especially if it would make the story better for all. Mainly looking for corrections to spellings, misused words, punctuation etc.., but I will also think about story ideas you all decide to give out.",27
10175,Rise of an Emperor [Dropped],"In the World of Cultivation, exists a legend, a prophecy - that a hero would rise. The hero would then bring the human race into a new era filled with peace instead of war and conflict. The hero would be world's only hope against the disaster that would soon appear.
Ignis, a cultivator of the Crimson clan, will he be the hero of the legend or will he simply be another cultivator that falls in the World of Cultivation. 
 
The cover is made by one of my closest friend, TheJackWrite.
Their work:
http://royalroadl.com/fiction/10192
http://royalroadl.com/fiction/10193",20
10176,Teacher : Deliquent,"The Helmholtz academy, a prestigious school for youth to learn about magic, martial arts and combat skills decides to begin several new fine arts electives in an effort to inculcate etiquette in its students. However, not all is at it seems! The new music teacher is a delinquent good for nothing! Or is he? Not everything as it seems as plots and schemes take deep root behind the scenes and this delinquent teacher who can't stick to a single name teaches an unnecessary music course in an unconventional manner while taking down any plots that threaten to ruin his new hobby!",25
10177,Nigmus Online [2nd Draft Complete],"Virtual Dive technology is coming out of the workplace and into homes. Nigmus Online is the first MMO to use this new device. The only caveat to the game; there is no manual. The only instruction the player gets is how to interact with the user interface. That's it. Nobody is going to hold their hand or give out rare items. Players begin life as a level zero commoner. Its entirely up to them what class they become. Explore a world that spans five continents.   ~Story Summary~  Liam is tricked into trying an expensive and innovative online MMO. On his first trip into the game he stumbles upon a hidden class. The Undead Necromancer. Intrigued by this turn in events he continues to explore this mysterious world.  In another part of the country Kathrine(Kat) suffers from a debilitating and paralyzing disease. Taking part in an experimental research could offer her a new lease on life (of a sort).  Even further afield Russia and China are undergoing a massive spike in suicide rate. What could be causing so many young adults to dire ends?
 
Amazon Link, because ya know.
https://royalroadl.com/amazon/B071H7CTY9",454
10178,Riftworlds,"in a world of monsters, where the eleven dominion spreads across the continents, a young man starts his quest for adventure, power and survival.
an elf, on the brink of starvation is saved by an unlikely encounter.
an orc, immortal pacifist and lover of the finer arts of life.",1
10180,My Love for the Demon Queen,A normal girl living her peaceful life.A Demon Queen trying to conquer the world.A love as strong as the flames of war.,21
10182,..,,15
10183,The Life of Demon Empress Siamara,"When an average human girl, who only does everything in balance, and moderation is killed by mistake, she is confronted by God to give her another chance. However, this is no normal reincarnation, he gives her an offer, “if you are able to survive in your new life for 500 years, I will allow you to ascend to godhood.”
With this, we follow Siamara’s life on her path to ascending to godhood. But make no mistake, 500 years is a long time for a lot to happen.
 
(This is my first web novel, and while I canont guarantee grammar to save someone's life, I can guarantee an original novel that slowly but surely progress's through the life of Siamara)",102
10184,A Journey for One,"I tried really hard to get where I wanted to be, but as fortune would have it, I was sent to be sacrificed to save the world without me even knowing but I guess that's not too bad since the view is amazing. I just wanted to be alone and observe the world in it's place within the universe, but other people had different things in mind when it came to me and since I fit the criteria for their plans, I was chosen to be the one to save the world.
Maybe something good will come of this, hopefully. I'm just glad I got to see the world in it's entire beauty before the asteriod hit. Hopefully there is an afterlife to take care of me since I just saved the world and what not, right?
_________________________________________________________________________________________________
 
Thank you for taking an interest in my story. Please wait until I post at least 5 chapters before wirting a review. If writing a review for my story, please inclued your opinions of why you like it and what you don't like about my story as no story is perfect. I am open to construcive criticism as I wish to impove, like all other authors on this webiste. 
If you wish to support me, please follow me here and on twitch at www.twitch.tv/RPGDragoon to interact with me and also join me to play online games.",4
10185,How to Avoid Common Xianxia/Wuxia Errors in Stories,I often see problems in Xianxia/Wuxia stories and this how to avoid them. I just want you to know this is my personal opinion.,4
10187,The First Human,"The First Human, the human race has always been weaker than any other. Yet they still manage to thrive. How? It's simple, their heritage which has passed on ways to survive for many years and is continually improving and their numbers. But what if you had none of that. What if you were the first human, born into a world if monsters without anything to assist you? How would you pave your way in this world? This is the story of The First Human.",3
10189,Let Me Be a Hero,"The world changed, people with supernatural powers started showing up. Now, 170 years after the first apparence of super powers, a lot of people have super powers. This story is about a person with the lovest rank of power, F. Only wanting a simple life with his friends…  AN: Horrible grammar… read at your own risk…",2
10190,God's Game : Player [72] (Dropped),"A young highschool student with tragic past is selected to be one of the world traveler also known as WT or Player. Watch as he kill everything that get into his way to reach the summit.
Inspire by : Terror Infinity,...etc...",68
10191,dont know how to delete so dropped,,4
10192,"Practically, I am weak because ""I AM A WEED!"" [Author Disappeared. ]","God could have made her into a human, elf or even an ugly goblin after reincarnation.
BUT WHY THE HECK MUST IT BE A WEED?!
Not only does she not have her arms and legs,she also doesn't have a mouth to talk.She doesn't even have friends to talk to!And to add insult to injury, the god even likes to prank her!
Where is she? Why did she die? Or perhaps she didn't die but was just transported into this world by mistake. She found out that she wasn’t just a simple weed in a simple world. Perhaps, this is an RPG world and she is the main character.
If so, will she even survive this world as a weed?
=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=
Inspired by Tensei Shitara Slime Datta Ken [TSSDK], Kumo Desu Ga Nani Ka?, Arifureta Shokugyou de Sekai Saikyou, Tsuki Ga Michibiku Isekai Douchuu.
------------------------------------------------------------------------------------------------------
*Warning: Even though this is not my first time writing, I am not a native English speaker. My grammar might be *not good* for some people but I assure you that it's readable.
There are a couple of authors that help me with proofreading some chapters, but because I want to release faster, I do not go through proofreading and post as soon as I finish a chapter. 
Plus, I am now using Grammarly.com
There is no romance for the MC in the story, like you may expect,  even though there are a lot of good looking men and women.
*mild spoiler*
After chapter 3, The mc meets quite some friends, before grinding her level after chapter 15. I assure you, it will be really hardcore for her since she will have to fight alone while her friends are doing other things.
*spoiler end*
-----------------------------------------------------------------------------------------------------
From now on, an update will happen every two week. I will also edit the old chapters on Monday. The people that want to read a proofread/edited version, will have to check it on Tuesday. ON HALT!
Many thanks to Cool3303, Alverost, BloodTear, Vijaykakani and Nekolyn Emi for proof reading the chapters.
If other want to take this story, go on. Do not have to credit the author.
Author on a journey to death.",168
10193,Kail's Life of Adventure [dropped],"Don't Judge My Book By It's Cover.For many years, Kail live as a slum child with few other kids. As he gradually gets older, he toughens with the harsh enviroment but unknowingly of what happen, his life forced to change into a whole new course.
Tanaka Daiki living an ordinary life with nothing to be sad or proud at. He thought everything went fine for him, somehow, it happen. Without he able to figure out of how does it happen, his life had filled with more excitement and colors to it.
Tanaka Daiki has live in Kail's body but where did the original goes to?
Daiki and Kail has nothing similar to them except their face and physical shape. What happen? How did it happen? What will he do from now on?? He has no idea of what is going on but this is where his adventure start off. Rather, it was Kail's Life of Adventure.",11
10194,Dimension Hopper,.,0
10195,Observation Report,">>Taken off line at this time. Will be made availiable through my Blog at: https://ascensionnovel.wixsite.com/scribblings <<
This is the Report from an Observation office stationed on the alternative Earth where Tory from the Chaos Fountain story, is still a young man, and still human. It reports on the events that led to, and are documented in the upcoming novels of Regent and Emperor.
 
>>Taken off line at this time. Will be made availiable through my Blog at: https://ascensionnovel.wixsite.com/scribblings <<",0
10197,The Village of Beasts,"Summary: Inside a mysterious forest where the hands of humans can neither reach nor grab, there exists a village where thousands of different magical beasts families coexist in harmony. Lothian is a young human boy who happens to live in this village, plucked up as a newborn by the kind ruler of the forest, Serena. He dreams to become a member of the forest dispatch, a sacred order sworn to protect the village for all intruders and threats. However, something is hiding in the corners of the village, with its intent focused on the upcoming trials. What is this power, and what does it want?
Author: DazzlingRainbow
Genres: Magic, Fantasy, Adventure, Action, Beasts, Martial Arts 
Book 1:
Volume 1: Chapter 1-5
Volume 2: Chapter 5+",15
10198,A New life,"Me, BattleRifle, and Trimmortal are given a week to prepare for a new world before we are summoned to Drimare.",1
10199,The Vendor,"A short story about a hero, a devil, demons and lots of blood.",0
10201,My Thesis Project Online,"Driven to the point of giving up,  Paul our young college student friend invests in a way to escape his current hellish situation.  With the popularity of VR systems across the world he impulsively buys himself a pod.  He going to enter the VR world for the 1st time. Will his parents ever understand?  Probably not.  Will the teachers forgive him for losing focus on his Master's Degree?  Will he fall to the seduction of the Digital World like so many others these days have?
Not sure the end or even most of the story line yet.  Take a ride and see what happens in Genesis Online as our MC enters a gaming world he has no clue about.",13
