Fiction ID,Title,Synopsis,Followers
11261,Living in This World,"Release dates no promises continuing the story forever again no promises but y'all loving it that's a promise
 Please rate and comment
 
 
Things to be expected
Zombie Apocalypse 
Game System
Bad@$$
Im Hungry
Tons of spelling errors and grammatical errors",3
11263,Tales of a Modern Day Primordial,"{Synopsis to be changed}
In a broken universe lives a primordial soul. Throughout countless reincarnations, the soul has found its life to be boring. In its current life, it finds resolve. ""I shall conquer the unknown and make the impossible reality,"" is the resolve it found. The soul discovers the mistakes the gods made in the universe, and in an attempt to fix the mistakes ends up dying. As a reward for fixing their mistakes, the gods allow the soul to move to a functioning universe as compensation. With a few gifts, the soul is sent off to be reborn again.
 
-Chapters will be rewritten at a later date. After I fully plan and make notes on this story and learn to write better.
To all, if any who still check on this story. I will be back eventually.",111
11264,Journey of a Skeleton (undergoing rewrite on different account),"Alderon is a self-proclaimed genius skeleton, summoned from the first layer of the underworld by a mighty lich who seeks to destroy the world because of a broken engagement.
Happy to finally serve a worthy master, Alderon is expectant to brilliantly perform his duties.
However, due to various circumstances, he finds himself sent away to a castle in the eternal wastelands to serve one of the mighty lich's disciple's disciple. 
And to add on that, the skeleton also discovers himself having received a strange ability that causes blue boxes to appear from repetitive actions!",71
11266,Tiamatu,"A young man dies in a public riot, killed by the Lady of Spikes. In death, however, he retains his mind & continues to think & see as his next life begins.
Maybe he will conquer the world & find out it's darkest secrets.
Or maybe he shall just get stabbed in the ass by a goblin.
Only time will tell Dear Reader.
Only Time Will Tell.
 
Open your Eyes
See what cannot be seen,
Feel what can not be felt.
Watch through my eyes if you must.
But you must see.
 
 
This is my first LITRPG so bear with please ^^.",17
11267,Second Life,When William and his father are framed for treason and sentenced to death a bored cosmic being shows up and saves William.Granting him three gifts before reincarnating him into a new life William is left to seek revenge for the death of his family and to make the most of his new life.,36
11268,Riders - Silver streaks,"In a small country, in a small state, in a small village lived a boy who had a ridiculously long and weird name so everyone from his village would call him Selly. He was a hardworking kid. Born unlucky, he worked hard to stay alive in this world. Even without a familiar, he managed to get by doing odd-jobs and work no one else wanted to do, but now he has a familiar, and a very special one at that. Follow Selly and his familiar as they go about doing whatever they want, not really having a goal. Well, sometimes they stop to help out a damsel in distress or defeat some pirates. But that''s only for the money! Otherwise, they're doing whatever they want...
Wait. That also counts as doing something they want.",1
11269,Our Cosplay Became Real in Another World,"Ken and Armon went to their first anime convention with Lily, their writer friend who was going to particpate in a cosplay contest. There, Ken was forced into crossdressing as the heroine from Lily's novel ""The Thunder Dragon's Flower"", Lux Whitefall. His friend Armon was similarly cosplaying as Rai DragonHeart, the protagonist of the same novel. Together they won the contest while Lily also promoted her novels. However, none of them would've ever expected that as they were coming back to their hotel, the elevator would instead take them to another world where their cosplay was no longer a costume.
How did this happen? What was the purpose they came to this new world?
Come, follow Ken and his friends as they try to find out the answers to these questions.
***
I will only be writing this in my spare time. So releases may take a while.",173
11271,Gaming the Tower,"Danny, our intrepid hero was putting the finishing touches on the game he was creating when he finds himself in another dimension face to face with a monster from nightmares. Armed with new abilities, and little choice he sets out on the only path of salvation before him, Climbing and conquering the greatest interdeminsional challenge.
 
Welcome to the Tower.",15
11272,Shadow's Reach,"A youth plays a virtual reality game to escape the stresses of his final year of studies.  A young man that explores a new world, and finds surprising secrets lurking around every other corner.  Cosmos Gate, the game he plays, is not what it seems.  Can he save the world of Cosmos Gate from the impending disasters?
A strange beast fights to survive and to protect his clan.  Pushed into a position he was not prepared for, and forced to do things he has no confidence he can.  Can he save his people?  Can he lead them to a brighter tomorrow, free of the evils that are hunting them down?  
A young assistant helps an old Emperor with his daily tasks, but often finds himself spending all his time simply listening to the fantastical tales the old man loves to tell.  But there are undercurrents in the world of which neither are aware.  What will happen with the old man's tales, and what does it mean for the young assistant?
How far do the shadows reach?",9
11273,Paramnesia,A beautiful maiden who lost her way on a street in Tokyo as she found herself lying inside a telephone box without anything left - no belongings nor memories. A man came up to her and help her away from that state as she and the man solves mysteries connected to the memories of the lost maiden.,1
11274,Unitos,"A sanctuary was built by the United Nations—funded by the remaining survivors and government of the World after the Third World Nuclear War. After all what humanity learned about the last war that took almost one third of the world population, is war still inevitable?",1
11275,Awakening of an Anomaly,"A looming threat approaches earth. It begins to assimile select groups of humans to be part of cruel subjects of experiements in order to produce the perfect soldier, and to be used against earth itself. 
Will it succeed or be stopped?",27
11276,Legend of the Undead Sovereign,"The heavens trembled for fear of his might, 
                                                             The earth shook in fear of provoking his anger, 
                                                             The immortals stood and fought...... till death, 
                                                             The gods fell, and lost their divinities to the abyss, 
                                                             The universe crumbled beyond repair, 
                                                             Regrets followed as did a river of blood...., 
                                                             All were judged under the supreme lord-THE UNDEAD SOVEREIGN!!!!!",116
11277,The Story Of Ash,"Ash is just your everyday 17 year old boy, Living in a small town in the middle of nowhere. Untill he walks up a mountain just outside his town, If you asked him why he always did the things he did, He would always reply with ""Eh I was bored and thought it would make things lively"". Well infact this time he was right when he found a small cave which when he entered a ancient voice was heard "" If you free me I will grant you one wish"". 
Will Ash free the ancient voice?
Does this voice have a body to go with it?
Will Ash ever find something to entertain him?
What would you wish for?
 
This is my first time ever writing and I have no confidence what so ever, But I still hope you come to like it.",41
11278,Imperial Mage of Earth and Fire,"Darren is one of an elite few who are selected to be envoys of his planet.
Except he isn't elite or selected. In fact, it is pure chance that Darren ends up taking part in what might be the most important even he has ever participated in. 
Now Darren needs to learn how to live with the consequences of his actions, his carelessness and his good luck.
But before he can learn how to live, he must learn how to survive in the new world which he finds himself in.",5
11280,The Beast's Way of Ascent,"Light. 
A blinding light filled the night sky.
A star had descended.The power had surged.
The cultivation world shook. Cultivators flew into the sky, mortals gazed and pondered why.
Booming sound echoed throughout the nations and land.The shut-in ancestors ended their isolation, making their stand. Knowing why, they led their sects and elite followers into the sky.
The order had been made.The offer had been placed.
The temptation was too great to pass by.Even the most patience could not deny.
At the same time, a boy on a beach clasped his hands, praying upon the Owner of the Way.At the moment, a pair of eyes in the ocean gazed the falling star, soon making its way.
What was their wish? Will fate bound them?
Where will it lead them, Ascension, or Destruction?
Tags: Moderate Xianxia.
=================
On hiatus for now. Too many projects. Sorry.",0
11281,Dawnbreak,"'The world is said to be cruel.I sometimes wonder.Maybe, maybe the world isn't as cruel as everyone says, including myself.'Hall stares across the meadow, feeling apprehensive, then shakes his head, smiles and moves forward.
""Gotta keep going anyway, everyone will be waiting""",1
11283,The Noob Squad,"Rising high school sophomore Daryl worked hard all year and half the summer to buy his very first immersion VR gaming system.
The World of Galgalax isn't the premier total immersion VR world on the market, but it's what he can afford, so he's excited to be there. That is until he discovers that the world full of magic and fancy is also not so nice. 
Groups of players called noob stalkers take advantage of loose griefer enforcement and go around killing noobs just for fun and a little extra XP.
When, at level three, Daryl is attacked by two higher-level characters, he considers quitting the game.
But Daryl suddenly finds a group of players who don't take kindly to bullies. They call themselves the Noob Squad, and they fight the good fight.",1
11284,The Will of the Dead,"Have you ever felt true despair? The need to just not exist anymore?
Then you too know the Cruelty of the World and the Edge of Madness.
Thorin — a pickpocket in Athros city — was taken to that edge, teetering on the borders of sanity. He took the odds and embraced the disdain for the society that pushed him over, letting the deep-seated hatred burn up inside him. He chose to take revenge but, to do so, he needed power. His quest for strength found him gripping the same thing he shied away from — death itself. Using the unholy powers of Necromancy, he became an enemy to all that lives, a force against the nature itself. And nothing shall stand in his way.
Welcome to the story a young man who died while alive.
Welcome to a story about becoming the master of all.
Welcome to The Will of the Dead.
 
Hi this is a semi rewrite of my previous novel The Will of the Strong. Beginning is a little slow but it will pick up pace by chap 4-5
Also skip chapter 6 if you do not enjoy graphic material.
Thanks for reading,
Danjor",143
11285,I Became A MOBA Character,"Massive Online Battle Arena - a genre of video game wherein you team up with other players and battle it out with another team, in a race on who can complete the objective first. Using tactics and pure skills alone, the genre managed to capture the hearts of many fans across the globe.
 
I, Vincent dela Cruz, am one of those that became a helpless slave to this genre. Who would have thought that I'd die unexpectedly and get resurrected in a MOBA-like world?
 
This is the tale of how I, a normal teenager without any dreams whatsoever, became the SPOILER ALERT! greatest hero of all time! Hell yeah!",11
11287,The Evolution of a Snake,"Snakes, they bring forth a primordial dread in many, and awe in others. Sometimes they are depicted as evil tricksters with honeyed tongues, others as monsters devouring all they can, and sometimes as protectors guarding treasures or even gods. What way will a freshly hatched snake go? Will it become a glibb-toungued deciever, tricking prey into its mouth or maybe it will become feared even amongst monsters. Perhaps it will become a protector guarding hordes of treasure from intruders. Watch as its story unfolds.... Unless of course it gets eaten before that.",152
11288,Fahliil Dovah-Rah,"The world of Lah-Ahrk-Zahkrii is a world of sword and magic.
A world full of adventure for those with courage and bravure.
A world full of riches for those that want to live a blissfull life.
But, beware because this world is not kind, neither merciful.
If you want to go on adventures, adquire riches and conquer beauties, you need to be strong, for only the strong have what it takes to get all of this and not lose it.
This world also on the verge of a war between races and beliefs.
Who is right? And who is wrong? Only the strong can tell, after all...
''The winner is the king, and the loser is the thief.''
---------------------------------------------------------------
Be warned for the Mc shall be bisexual and there will also be incestuous relationships and maybe,  just maybe rape.",8
11289,21st Century Lads,"Getting summoned to a new world of magic and demons and monsters sounds pretty fucking awesome and just like many of the fictions Drake had read they're summoned as heroes. But a) why the fuck would they want to be heroes and b) they aren't exactly the most heroic people either so that kind of job spec isn't for them...at all. But there is one thing that tickles their fancies in this new world and like any good lad, they listen to their dicks, hards...hearts, hearts of course.",6
11290,Once they were gamers (One Shot),This is a story of the last day a group of gamers played their favorite game... and how they end it with a bang!,2
11291,Primal Gaming: The Murder of Timothy Smithton: Part Two,"Detective Shaun Winter knew the stakes when going in. He knew that he'd have to adapt to his new surroundings. He knew that he'd have to play the game. What he didn't know was that he'd have to do something he hasn't been forced to do in a long time.
Feel.
A day has passed and Shaun has a lead, an in with the Aceto Crime Family, and something new has been added to the list of reasons why he has to solve the case.
With the restriction of who and who cannot be on the case with Laura and Shaun, they're finally able to have Detective Louis Anders help them out, or at the very least act as the emotional buffer that Shaun needs to function around Laura.
The game's changing, and Shaun's in the thick of a fast growing criminal empire with nothing but a few ones and zeroes to keep him safe.
More sex, more awkward introvert, do you really need a third thing?",6
11292,The Demon,Kirato go home after fighting and lost but he has always turned to become a great fighter to respect in his city that guys scream his name that makes the eyes lower the respect * so when a demon makes him an offer He says ...,0
11293,The Magical Textbooks of Eliya,"The world of Eliya is one filled with magic, mythical creatures, demons, and a lot of different races. This is the books that documents and teaches young people of Eliya. Through the experiences of adventures from all kinds, these books are written from views of grand mages to the best assassins and the best treasure hunters. Lets learn about the kingdoms, the history of its wars, the magic, the how, the why and the whom. 
 
Author: I always wanted to write a textbook style story, where you learn the world as if you were a traveler from another world, or if you were just a child from this world learning about well.. the world. 
I enjoy reading how a person gets transfered or teleported into a new place, how they learn and discover magic, expand their view on the world they just arrived in. I want you to experience what that person, that character in the story experience. 
Please read this as if you were a person who was just transported into the world of Eliya. Each ""Book"" explains this world, how it works, their systems, and the many major wars and events that transpire.The early chapters will be introductions while later on will be stories from adventurers and tales told from a bar etc. Thanks for reading, any feedback, reviews, seeing any loopholes, wrong grammer, wrong spelling. I am all ears :) thanks! 
Feel free to use any references for your own stories.",2
11294,Aether,"Summer, the legendary flame swordsman
Winter, a scholar with the power of ice
Autumn, a sentient land shark
All reincarnate in a single body",3
11295,Into the Black,"The first truly immersive Virtual Reality system has just been announced. Made by NERV, the EVA-series immersion pods promise a Better Than Life experience, unlike anything that's been seen before. Gone are clunky goggles and wired controls. Now you simply lie down, and the machine does all the work.
 
Following up on their previous hit games, NERV has created the first true VRMMORPG, a sci-fi offering called Dreams Amongst the Stars. Because of the impressive display he made during the closed Beta of the game, one player has been offered a contract as a paid streamer, and the chance to play the game on the highest difficulty possible. Watch as he forges his own path, into the black.","3,244"
11298,Magical Lands of Liadria,"Beyond the boundary of reality lies imagination. Beyond the possible lies the impossible. And yet, there is a place where dreams can become true. A world of magic, where dragons fly without restraints and magical beasts roam all known lands.
Kingdoms rise and fall as magical races fight for supremacy. Inspired by the ongoing conflicts, young sorcerers embark on adventures for fame and glory. The strong are praised and feared. The weak are preyed upon and forgotten.
Disinterested from all this, is a young magus living in the remote town of Brady. Unlike his fellow magi, he only seeks to live a luxurious life, awaiting the opportunity for treasure hunting to finally present itself.
 
Tags:
Fantasy, Magic, Comedy, Action, Adventure, Drama
[This novel was an experiment, which as you can see, it didn't work out that well. Hence, this novel is being put on hold indefinitely. Another similar novel with a different style is planned for the future and will be replacing this.]",1
11299,In a world one piece different,,10
11300,The Elementals,"Tarah and several other Elementals are fleeing the Government. Having Elementals that are each others weakness it can be hard for some of them to get a long, but in order to defeat the Gorvernment they need to over come their weakness and work together. Will they ever overcome their weakness? Will there ever be peace for the Elementals? Or will their cause end in vain? Read this book to find out.",2
11301,virtus historiae,"A boy, not even the age of seven, was found under a dim lit bridge. The man who discovered him was the leader of an infamous gang on west coast of the United Sates of America. This boy never had a family in his entire life and he has found in this gang, a family that only death can separate. He will do anything for his family, even if that means starting a gang war that can rattle the entire world.",0
11302,"Defy Fate, Reach the Heavens, Discover the Truth","A world of gods and legends.
Where the strong eat the weak and are eaten by the stronger.
A world where the weak can blame only themselves.
Where geniuses are as many as stars in the sky and get swatted down like flies.
A world where glory awaits the valiant.
Where heroes stand above the people and scream their defiance to the heavens.
That is the world I saw when I opened my eyes.
That is the world I will I will one day rule.
That is the world I live in now.
 
---------------------------------------------------------------------------------
A story about two best friends who are avid readers of online fiction. When one day while on the way to school the sky rips asunder, destroying the small town they came from, except for a small epicenter of 10 meters, wherein Jason and Chris found themselves.
After an amazing and terrible series of events, our heroes find themselves in a new world with no one, but themselves, to rely on, with ambitions to defy fate itself.",9
11303,Timeless Cheater,"There are times when Mahala, a average Asian male 17 years of age, wishes that he is above all existence. It's not that he loath humans or hate his normal life of, sleep, eat, toilet break, school, games, and then sleep again, no he's just very very curious of what is feels like to hold that kind of power.
He is not power hungry, just curious. He prayed day and night to an almighty being for he is an atheist, to let him wield that kind of power but confine him in a space to let him learn all of it first before releasing him back.
What Mahala, didn't know is that the almighty  being did hear his prayer and his wishes. However, it will comes back to bite at him because he will be confine in a grass field where he can do what ever he wants for 300 billions years...
 
Note: I did not drew the cover, my niece did it for fun and uh it came out pretty well right? Anyway enjoy reading.",42
11304,The Vorpal Prophecy,"Alice Liddell returns from yet another journey from the Otherlands. Although still recovering from the pain of her past, a revelation has served as a catalyst to further either her growth or her destruction. Enrolled at Hogwarts School of Witchcraft and Wizardry, Alice is prophesied as a hero that will save the world from the impending doom in the near future, prophesied to save reality through saving someone's Wonderland. 
Alice Liddell is the key of the prophecy, and her madness will save everyone's sanity. 
 
an Alice: Madness Returns X Harry Potter crossover fanfiction",15
11305,Rapture Resurrection: The Manifestation of Sin,"Alex spends his free time imaging doomsday scenarios with his friends and what it'll be like to be in one. However, he soon finds himself in a possible doomsday-like scenario: There's a sudden outbreak of an unknown virus the government is trying to cover up. As Alex and his friends feel the ripple effects of the outbreak, they prepare as best as they can to confront the end of the world. Will they die or adapt? Find out by reading!
Author's Note: I'd like to make this story reader interactive so if you ever have suggestions for characters or world building, please leave a comment! I'll try to be as flexible as I can while keeping keeping the laws of the world as consistent as possible. If you notice any inconsistencies (characters, world logic, etc), please send me a message! The earlier it is fixed, the easier it will be to keep the story consistent and fun for everyone.",1
11306,The Strongest Soul,"This universe is overrun with corruption and children are forced to become warriors for a malicious group. This group runs deep and controls multiple universes. They are extremely powerful and are a force to be reckoned with. Follow as Kain grows to single handedly destroys this organization thoroughly with his own power.
 
This is a second novel I'm writing so that I can diverge from my original novel. Thus, this won't be released often.",9
11308,Golden Age of Exploration,"A genius at the age of 8 and a high school dropout at 12. Peter A. Boffrick is a man who stands above the many. A successful company owner at the age of 13 and a billionaire at 15. Peter sets plans in motion for the future, for his dream. A dream to explore the very stars themselves! What he doesn't know is he may have bit off a bit more than he can handle. He's discovered a secret of the Universe itself that sets in motion events he could of never foretold.
 
 
______________________________________________________________________________________________
This is my first story ever. Writing just for fun. Chapters will be out when I feel like it. Sorry. Am a native born English Speaker. I would like to think i'm somewhat decent at the English language so hopefully it's readable.",4
11310,Ashborne Mercenary,Hammett Brinon born in the Town of Ashborne works as a mercenary since his family was slaughtered along with the rest of the town he was born in. Ashborne was a peaceful town only getting into small skirmishes with the local bandits. none of the neighboring Empires bothered to siege considering the land the town was built on held no valuable resources. One day the peaceful town was slaughtered and sieged by a vampire lord and his undead legions.,2
11311,Rebirth,"The waging war between Goddess Loraine and the foreign powers known as Corruption has long plagued the world over their 1000 years of strife. With the Old Hero lost by the hands of Corruption, there needs to be another to pick up where the last left off and save the world from destruction. This person is none other than Cyril--a young man thrown into a world of the unknown and named as the next Hero, but this world isn't as it seems.",6
11313,Core .001,"This is a story of Shiro, a 12 year old girl who wished to adventure around the world. Only to end up in an untimely death. When she wakes up, she finds herself in what seems to be a new world, and her body has changed to that of a catkin. Using her knowledge from knowing literature of people in similar situations and adventuring, she tries to make a place for herself in this new world. Only to find out that reality is far crueler than one would imagine. Even with what one would call an OP unique skill and other OP advantages, she finds things quickly fall apart regardless how hard she tries. Thus she seeks more and more power to not only survive, but to protect what is important to her.
Unbeknownst to her though, lies within her an ancient power time primordial. A power so vast it can bring anything to its knees. This ancient power can easily be unlocked with just one sentence, but this sentence shall never be spoken. Instead, Shiro will embark on a new path to gaining a new different kind of power as she moves forward in this new world.
WARNING: The first few volumes will have tragedy, which will disappear at around Volume 5 or 6. From then on it will be just pure OP-ness and having fun.
While I personally like OP characters and don’t like tragedies myself, I think it is unrealistic that a person goes to an unknown and everything just magically go their way via plot armor. So I wanted to build up a more realistic OP reincarnation novel where MC struggles through a new world regardless of their advantages due to gaps in knowledge (despite how prepared she was) and simply not having enough strength at the time.
 
-------------------------------------------
This is my first poor attempt at a story.  I read a lot of novels overall and was in the mood to see how well I can write one. Expect a lot of mistakes here and there as I am pretty new to writing.
Releases should be about 2 times a week(changed due to chapter size pretty much doubling) unless stated otherwise or inbetween volumes.
I will at least commit to finishing the volume I am on (Nothing worse than a story being cut off mid story).
So give me your comments what you think. I don't mind if the comments are bad and etc. Just lay off the grammar nazi (My only weakness)","1,138"
11315,How to Kill a God,"Francis didn't want any part of this. All he wanted was to live out his mundane life in peace, free from any trials or tribulations.  Yet, without any warning or indication, he is whisked across the cosmos and forced to fight in a war that is not his own. Impossibly far from his family, his friends, and the life he once loved, Francis marches on. The Auldre is an incredibly ancient and powerful entity that, for seemingly petty reasons, is left to rot in an extradimensional prison. By accidentaly freeing the Auldre from his cosmic prison, Francis sets in motion events that threaten not only the peace he so longlingly desires, but the Cosmic Order that allows for the notion of peace to exist.
I thought I'd try my hand at LitRPG, with a slight twist. Don't be shy, criticize. Don't be afraid to give me suggestions and point out typos/plot holes. Trust me, it hurts me more to be ignorant than to read a few snarky comments about me forgetting a character's name. Enjoy.
 
-Ctan",5
11316,World of Realms,"Nikolas Lightion was someone with no talent. Everyone laughed at him all the time but also despised his existence. All because he was the successor of a legendary clan, very powerful and known in his city. His entire family died fighting against a massive invasion of Demon Beasts, but they defeated the deadliest one.
After seeing with his own eyes how everyone died, a strong feeling started to grow inside of him. It was a very hard childhood, but in the end, he managed to make some friends.
A few years later, another invasion took place. It was huge, and the city went into chaos. Once again, he saw how his loved ones died in front of him without being able to do anything to help them or save them. The city collapsed, an entire life of running, hiding and leaving hope behind.
Then, he started to travel across the Realms trying to get stronger. Even after making new friendships he became a cold person doing everything by himself.
There was an evil sect known as the Dark Brotherhood, and it was because of them that he lost everything. He wanted revenge and went all out. Then, he realized the truth behind the old legends. The Supreme Sage was the one who created the Brotherhood, a human self-proclaimed as God.
It was a calamity and the enemy of life itself. In the past, the Supreme Sage was sealed by some experts more than once, but now, it's stronger than ever before. Nikolas Lightion tried to face him, but he wasn't good enough to deal with him.
In the verge of death, his soul went crazy. A strong feeling of regret started to overwhelm his mind, failure after failure, it was hard to accept defeat.
All he needs is one more chance, just one more!",12
11319,Kaminoa,"A number decides what you can do. A number decides where you live. A number decides when you die.
Kaminoa is a cyberpunk novel set in a bleak, corporate-controlled society where citizens are entitled to a universal basic income and the opportunity to lower their number through corporate work. Each week, the corporations cull the population of citizens with a score above 100.
Michael Hull is a struggling citizen working hard to improve his family's situation. With his wife, Vivian, expecting a child soon, and rapidly rising scores as the result of a city-wide depression, Michael is desperate for options. When Michael's friend finds a powerful zero-day vulnerability in the Corporate Mainframe, Michael will face difficult decisions to save his family from an increasingly dangerous situation.",3
11320,Elbard's Uproar(Dropped),"Virvid body is ruined by infinite scars. Since childhood, she gave her all mastering the spear, all for this one hunt: The hunt of Three Years. The Hunt means opportunity; Do well, and weapons, enchanted stones, anything can be yours. Do best and you’ll get to join the future elite, or so they say...
Never before has Virvid been so 'close' to earn the recognition of the elders, never before has she been so 'close' to glimpse at the ancient manuals. But is ‘close’ close enough? Where do all the scars come from anyways, and was Virvid ever meant to reach the promised glory or is she just a pawn of a game, a game of those with true power?
Virvid and her friends, Elbard and Renald, travels together, seeking fights, meaning and truth.
________________________________________________________
Wohoo! The new story has begun. I feel a bit nervous about it, the MCs will lack control and some fundamental knowledge early on. It might put some off, but I had this idea for a beginning that would be useless later on. I personally hate-love blue boxes. I want to make progress tangible, but not with a ""system"" making up for the plot. Hopefully you'll be satisfied.
 
note: 18+ Disturbing scenes might occur.",2
11321,Playing with Opness!,"A young man gets granted Op-ness and is sent to one of his favorite movie’s world. What would he do now that he acquired such power? Would he go down to the dark side of the force? Or will he be as heavenly as Mt.Tai? Or none of the others and would just be a hypocrite of a character? Who knows, but we shall see.",52
11322,THE HISTORY OF MY NAME,"What would you do if you ever found out that you're different? That you're an existence that shoulnd't exist? Would you change? Or would you simply embrace it? 
Follow Sauce as the nature itself denies his existence and even the world deems him as an anomaly.
 
 
 
 
 
 
 
I am not a writer. This short story is purely written for my own amusement, entertainement, and a solution to waste time while waiting for my favorite fic to update.",0
11323,My life is ruled by my character stats,"Have you ever dreamed of being in a video game? Well this is the story and adventure of a person who actually got that chance. That very same person ended up being so obsessed over his stats that he will do whatever he can to increase them and become the strongest man alive.
In his obsession to reach the top he will fight monsters, gain levels, fight more monsters, gain even more levels, and you know what he will do next? He will fight monsters again! 
Not every step along the way is him grinding for levels. Along the way he will be dragged into an unwanted scenario to save a poor girl that has been kidnapped by goblins. Once he got to the girl though, he finds out that the girl has already killed all of the goblins! Who on earth is she?!",31
11324,Sorcery in Boston,"The timid daughter of some of the greatest spellcasters ever to have lived has found herself in another world, courtesy of magic gone awry. In Boston, Massachusetts, in the year 1935, she finds some kind souls in a hard era. In the heart of the Great Depression, as war looms around the corner, she seeks to find her place, and must come to terms with both who she is and what she truly desires.
 
Author's Notes:
This story is ""complete,"" but I learned a great deal in the writing of it and feel it needs a massive overhaul. One day, I'd like to do so, but considering it's been years, probably not anytime soon. I'd originally wanted to do a second book, but my list of stories that I want to write is pretty extensive, so I'm not sure when, or even if, I'll do so.
Audience: This story is not for children - it contains some profanity, explicit sexual content, violence, gore, and significant adult themes. Most of these are handled delicately enough not to upset teens or adults (hopefully), as well as the graphic sexual content being skippable, hence the lack of relevant tags, but it is nonetheless unsuitable for youth. It's fairly slow paced, and focused on the development of very human, very flawed individuals.
Draft 1: Please be aware that this is first draft material. I do intend to eventually rework the whole thing, as mentioned above. If anyone notices any issues whatsoever with the story, please let me know (comments, dm, etc) so that I can improve the next version.
Writer's Pledge: I've taken the Writer's Pledge, meaning I had committed to completing this story. Which I have done! :D
Behind the Scenes notes:
This picture was commissioned from an inked artist by the name of DanP.
Up until the time of the protagonist's arrival, history has proceeded as before. Some places and characters have been borrowed from wikipedia entries of interesting figures from the time. I will make note in the chapter comments when such things come up. Naturally, I've taken a great deal of liberty with them.
In interest of respecting individuals, I've either attempted to portray them as accurately as possible, or modified them sufficiently enough that they're simply an inspiration, instead of a real portrayal. I've attempted to be as accurate to the era as possible, but I'm not a historian. If you're aware of inaccuracies, please, bring them to my attention so that I can correct them.",372
11326,world of Drake,"The world has suddenly change
The god has, New races and mana
the new god chose not to help humanity and even took away any technology up to the middivel period.
how will our normal college student survive.
hi guys this is my 4th story on rotalroad and I have droped my other 2 storys and am thinking of bring back the 3rd on.",2
11327,The Man of No Words.,"They call him the Man of No Words. Said to haunt the halls of night and breath the wisps of spirits from the sleeping. No one knows his true name nor do they care for it. Spoken in the same sentences as some of the foulest names in all the world. 
The Man of No Words sought out the only hope he could in a friend of long before to tell his tale and leave nothing for the imagination.
 
P.S I will update this story once a week every Friday. Depending on circumstances in real life I may be able to push out two chapter a week. Thank you.",0
11328,The wolf will [Dropped],"Keiz found himself in a classic reincarnation topic and he has to choose his destiny.
[Fairy tail fanfiction, times will be related with the history and other times not.
I will write it if i feel it and you want it, first novel i accept any critic and recommendation]
*WARNING: this history can contain spoilers about fairy tail*
[Dropped]",13
11329,Enter the System,"A system set up by failing gods to help the lower dimensions survive the onslaught that will one day befall them. A boy that will grind to become as strong as he can. The message was clear, get stronger or your world will fall, the clock is ticking and monsters are spawning!
 
Sorry first try at writing so it may not be that great, would appreciate constructing critics! Not sure what genres it will fully take but il click a few anyways ;) it will most likely have a semi OP MC so if you dont like that kind of story I apolagize in advance! I doubt there will be much romance, will be Litrpg, fantasy, magic, adventure mostly i think.
If you have any interesting ideas feel free to through them out there and i will try to take some under advisement if i like them of course :D
I would use blue boxes but they seem complicated and annoying to set up without someone showing you how, so i may add them at a later date, for now you will have to settle for bold letters for those kinda things <.< let me know what you think about the direction the book is going in a review, i dont have a schedule at the moment so letting me know what you think may help me solidify something!",26
11330,I'm the 73rd demon,This is a story of a man chosen as the 73rd demon. Will he stay human or live his life as a demon.,7
11332,The Priest Who Went Against God,"In the world of Arkon, Lived a young boy named lucas who has a very normal dream like many kids his age, To become a Priest of the church who are said to be one with god, and help defeat the evil that lurks in the night, Like the ever so present vampires and the other evils.
Can lucas follow his childhood dream and become a priest, And will it be everything he wanted?  Or will the church's motto ""To go against the church is to go against god"" be the first clue into the dark side of the church and change the way Lucas looks at the world.
Follow Lucas' adventure through the world of Arkon, where he will learn how to fight and live, When to be strong and when to run away. He will met some friends and enemies. But it will be his life to live on whichever path he wants.",12
11333,A Tingle Later: A Different Kind of Hero Tale,"A classic tale of a summoned hero.A classic tale of defeating the evil demon lord.
...but what if the demon lord loved peace? What if the demon lord didn't  know he was supposedly gathering an army to invade other lands, until one of his loyal subjects told him about a rumour like that circulating around in their capital and causing panick about a summoned hero within the public?What is a demon lord to do?
Meet the Hero: the alpha bitch clarinetistMeet the Demon Lord: the nerdy mathematician
A start of a very unlikely tale.",9
11334,"Orange you glad to see this berry app(l)e-aling novel, it might even be pear-fect.","Once there was Watermelon.
He was handsome, cool and smart.
His (probably) taste was delectable and juicy.
And got loads of girls.",0
11335,Memoirs Of A Withered Flower,The hotshot business tycoon Alex D'Cruz loses everything when he gets diagnosed with stage 4 Mesothelioma. He goes into depression and drinking. See how his life turns around during one stormy night.,0
11336,Rebellion Hero,"Getting run over by a truck is Max Loress, a man with no talent whatsoever except unlocking the hidden potential of others.
Surprisingly instead of seeing hell or heaven he finds himself looking at his new parents. God has given him a new chance for a life in a world filled with superpower users. 
That world is ruled with an iron fist, by an organization called ''The Kingdom''. It is up to him to free this world from the tyrannical rule of The Kingdom.",1
11337,a superhuman family in another the world?,"Well, the title say everything. There's only one tiny detail though. It's League of Legend system (a famous MOBA game). At least read the prologue if you find the synopsis not enough
------------------------------------------------
Since I'm focusing on another project (http://royalroadl.com/fiction/10968) so no release schedule promise here (not that I have one for the other story either)",27
