Fiction ID,Title,Synopsis,Followers
13169,Sekai Saikyou na Shoujo,"[R18] For sexual content and full of yuri sex.
Tatsuma Kousuke, a 20-year-old businessman who always fared badly from birth, when there was a terrorist attack that attacked his office, he died but it was not due to accidentally but the deliberation of the Gods.      After talking, God gave him an offer for a second chance and for him to live again, but in another world by becoming a beautiful woman!",159
13170,Blind Punch,"Year 2197.Earth is suffering from the consequences of an environmental catastrophe. Cities the size of continents are drowning in a toxic industrial fog.Max Bourne is a typical teenager. Like billions of other people, he is forced to live in the protective shell of the individual life support module. His habitat is the virtual Layer. But one day, circumstances force the young man to leave the in-mode. He has no idea that fate will lead him through unimaginable hardships, bring him face to face with military AIs, and teach him to survive in the distant Outlands. He will come to understand that the sum of all technologies, possessed by the four leading corporations of Earth, can either open the way to the stars or destroy human civilization.",8
13171,Ruler Of All,"He awakens in an unfamiliar forest, in an unfamiliar country, in an unfamiliar world.
 
He knows nothing but feels something, something dwelling inside of him, calling out to him. The desire of freedom, the desire of revenge, the desire for blood.
 
He only knows of the Status in front of him, and that is his only source of information. But, he does not fret, because he does not have a reason to.
 
Why is he here? What is his purpose? Why does he remember nothing?
 
He knows nothing but feels something.
 
He is Dante Anguis, the Ruler of All, but the Ruler of None.
_________________________________
This story mainly focuses on Cultivation/Magic, It's my first novel so I hope you can help me out as I continue to write, thanks.
Artwork is by Scott Shi, only for image",14
13172,Mass Effect and Kara (Completed),"Many years passed since Dexter reincarnated into the body of Naruto. And these years brought changes. What didn't change was his love to Kurama and his penance to chicken, as well as his tendency to change into a woman and have fun by messing with people.
But who would have thought that the Naruto universe was the same as the Mass Effect one? Read how our chicken fanatic will influence the world of Mass Effect.
Plays during Mass Effect 2.
 
 
Link to the Cover, I do not own it, as well as any content from Mass Effect and Naruto.
http://photobucket.com/gallery/user/Kushinada-Hime/media/cGF0aDpVenUgbm8gTXVzdW1lL05hcnV0b1V6dW1ha2lfenBzMzU0MzRjOTUuanBn/?ref=",331
13173,Relics,"Hundreds of years after the extinction of most life on Earth, an artificial intelligence known only by the designation '13' finally awakes after piecing together the remains of its corrupted code...
 
Author's Note:
I have never written anything before, and this is more of an experiment to see if I enjoy writing than an attempt to create a full story, so don't be too offended by the atrocities against the english language you may be witness to.
This story (If I decide to go through with making it) will follow the Artificial Intelligence '13' as it explores the ruins of humanity and discovers the truth of the events that lead to the extinction of nearly all biological life on Earth.",8
13174,The Creator,"Waking up to two moons, Allen's current obsession with lucid dreaming leads to him being the first user of MaGI, the Magical Game Interface. Granted the right to create his own skill, he tries to outwitt the system only to end up with the basic ability of mankind.
 This is my second attempt at writing this story, please enjoy!",11
13175,Changed Soul,"Beaten and soaked, Shen Yun laid in a lonely cell. When he offended the wrong person, he was beaten and charged with crimes he didn't commit. As he began losing consciousness he gained memories he had never experienced before, memories from another world that wasn't his!",16
13176,Gone!,"As a being of power he had always felt bored making the same things over and over. He needed to feel the excitement of something new.
As he thought of this he realized the impossibility behind it. He however couldn't get it from his head, the idea consumed his consciousness at every waking moment. His friends had long since grown distant with him, and so with no one to prevent his growing insanity, no one was prepared for his radical experiment to reinvent the laws of the universe.
 
I added the couple of mature content warnings just in case I change the way I'm doing it... If I like how this goes then I'll make side stories (completely separate) with more dark, less important info, etc...
For those of you who know me from my last novel Vanahiemr: Creator of all I have not abandoned it nor will I stop it's writtings, I have simply become less enthusiastic about it. I shall probably rewrite it to better suit my ideas for it. That however is weeks in the future.
Also gone!",7
13177,The Quest: Last Gods Book 1,"Jason is one of the top players in an MMORPG called Last Gods. As such he is awarded the honor of being one of the few first closed beta testers for the new immersive VR version of Last Gods.
When he boots up the system and logs in for the first time he quickly realizes that he is no longer playing the game he was so familiar with. 
Join Jason on his quest for freedom and survival.
 
-UPDATE 8/17/2017-
It has been brought to my attention that my math on the character stats is wrong. So here is the plan, I am going to continue posting chapters as there are only a few left, then go back and fix the stats. 
 
Happy Reading!",42
13179,Armament Runner,"17-year-old Arata Yoshida lives with his father in Kyoto, Japan. His father is away on business frequently, leaving him alone most of the year barring holidays. One day, a mysterious girl transfers into his school and attacks him later in the same day. His encounter with her pulls him into a world he never imagined as he seeks the truth about his father.",1
13180,Mad Sci Soc,Aaron was reluctant to get involve in the University Mad Scientist Society. But perhaps it was just what he needed to win back his girlfriend and perhaps also stop the hijacking of the whole of the space-time fabric.,2
13181,Hell: Dawn of War,"A young Warlord set off to bring his Empire back to its glory days through cunning, alliances and war fare with brutal efficiency, he will get what he want or he will die trying.",0
13182,Spectra,Rey wakes up in the middle of a field without any of his memories. A few meters away from him he finds a girl named Miria who's also lost her memories. They both seem to have a strange pattern on their wrists. Who are these two strangers who appear to share a connection? How did they even end up here?,0
13183,Weakling Is Me But I'm Proud To Be,"I am weak, i admit it! but no one says that weak can't become strong, and with a little gift from god I will become strong!",6
13186,Planetouched,"Markus is your typical good guy. It was his first unsupervised mission outside of the ""Spectre Academy"". It is where they ""take"" psionically inclined children are molded as covert operatives.
It was meant to be an easy one.
Like other similar stories he was reincarnated to a husk body of a Genasi. Lost in an extraplanar plane is where his adventure begins.
Let us see where his wry humour takes him.
_____....______
The story is an amalgamation of DND psionic class, Starcraft Ghost and a liberal splash of xianxia.
There will be a bit of 4th wall as well.
Please be nice. My first foray to writing. Let me know how I can improve it.",7
13187,Silver Death (Re),"On a first sight, Yuri is a quiet, cute girl. Today is the day of her execution. Why? That’s because she’s a murderer. While being tortured to death, she suddenly gets summoned to another world.
What happens when someone like this is transferred to the world with no laws?
(Rewrite)",488
13188,World Game,"One day the world became dark for a few moments.
Afterwards life for Sam Williams and other humans should become a constant struggle for food,water and survival.the world changed drastically because of the arrival of Monsters!!!!
Zombies,Skeletons,orcs and many more brutal and vicious creatures started to roam the world and kill their Former inhabitants.
Sam Williams,the protagonist of this Story,a 25 year Old guy who worked in a factory until DAY 0 just wanted to Go to work when the world turned dark and a red information window like in RPG's appeared out of thin air in Front of his eyes.
It was like a Dream came true for Sam After he read the First sentence of Black letters in the red window....""choose your class!""
 
 
Author Notes:
English is not my native language and outside from English classes here in Germany I learnt the most from reading novels here on RRL^^
 
I am open for any opinion and advices even though I hope you won't completely destroy this novel of mine:D
 
I am planning to include a guild system and some strategy parts in the future too.",202
13189,Torn World,"Nathan Jones is an 18-year-old who has just recently been accepted into his favorite college. To celebrate, he invites his friends to a vacation on an island in the Bahamas that was just recently made tourist-friendly. Little did they know that the island was a magic portal into a different world like in the Light Novels that Nathan read in his spare time. In this world, there are demons roaming about and destroying kingdom after kingdom after escaping the Great Abyss made by the first hero of the land Liathys. Being 4 Legendary classes, it is up to these 4 friends to use their godly powers to restore peace to the world, all of them doing it in their own way.
The original title was ""In A Torn World Where Cheat Specs Save Our Lives"", but I thought it was too long so I changed it to simply ""Torn World"".",51
13190,OverGod of Yggdrasil,"A different take on Overlord. This story like overlord takes place in Yggdrasil and then diverge from that point forth as the mic characto will not be teleported to the New World.

Now watch as the legendary tale begins.",33
13191,Douluo Dalu - Hammer God Douluo,"A clash between continents.
An anbush between two parties.
A dead Title Douluo.
And a reborn one.
Now the heavens shall shake in his wake!
-
 
This is a fanfiction of Douluo Dalu. The synopsis and Prologue takes place in the first war against the Sun-Moon continent, while the main story will be set in Douluo 2.",27
13192,Tundra Heart,"Free at Last! No more shame. No more fear. 
Maya chooses her new world, yet has to contend with the good and the bad. Will she become indifferent to the plights of others? Or will she thaw her tundra heart?",0
13193,Beyond the Limits,"2362 AD, a small PSR trade shuttle is making its way through the vast swathes of space between Sol system and Zephlon VII, carrying a valuable cargo of metallic hydrogen, to be used as a fuel source and materials for the newly formed colony. 
A small crew of ten has been placed on the shuttle to maintain the ship during its 6-month long journey.
Little do they know, there's something different about this trip...
Inspired by Becky Thomas's Abantey",0
13194,Pomegranate Seeds,A retelling of Persephone's journey to the underworld.,2
13195,Supreme Sorcerer,"A great sorcerer and also the forefather of magic that after being betrayed by the humanity he so once loved, forsaken his own world.
Now in a world much similar to his own and also much different, he will create his own place where he will only allow those who he deems worth.
 
*just a story to relieve my boredom. Not my original language",3
13196,Legends of Tarthirious 4,"After surviving an attempted bombing and watching her informant, Bishop, get murdered on live television, Kylia feels like she's got a target on her back, a target that she thinks even the MPs can't shake off of her.
Things aren't all bad for Kylia though, and as things progress well with her boyfriend, Gerald, she starts to see that maybe there's hope for her in the fast and ever-changing world she's stuck in.
In this, the second last part of the saga, Kylia's life starts to get back on track despite the veritable plethora of curveballs that have been thrown her way.",2
13197,Dungeon of the Divine Goddess,"More than a thousand years ago, in a world where magic was commonplace and peace was everlasting, a meteorite fell from the sky, creating a massive crater within the ground. No one knows where it came from, and it has been believed for years to be the wrath of the goddess. Over the years, monsters had started appearing within the crater, now known as the ""Dungeon of the Divine Goddess"". Centuries had passed, and humanity created a large city surrounding the dungeon, in order to prevent calamity, with only the most talented people around the world able to enter. However, only a mere fragment of the dungeon had been discovered, and humanity has only begun to discover the truth which lies within. 
In this vast world known as Vitaeria, how will Faul go on his journey to be known as a legendary existence? Oh wait, he's... sleeping?",14
13198,"Female mage, a Baker, and a kingdom","Erik Reid was killed by a speeding driver after saving an old woman. He met God and was offered many options, but he chose to be reborn in a different world as a female human. Follow him on his adventures through Rayliv as he makes friends and enemies.",58
13199,Runic Artisan,"The year is 2018, and the world has ended. Or, atleast that's the way it feels for Scott. After the introduction of the 'System', Scott's world is turned upside down. Many various creatures out of legend are transported to Earth, as his Universe merges with 'Universe T-209'. Scott must find his place in the new world. Taking advantage of his class and knowledge, will he thrive in this strange new world?

2-3 Chapters per week.",60
13200,UltRea; Anthykera in a Whole New World.,"The fun times adventuring for the Anthykera guild members went to a whole new level as a thunder strike turn everything real, including themselves as their avatar in a whole new ---- unknown world. With mostly every part of the game has turn realistic, things doesn’t go as well as they ever thought. As more and more unexpected event occurred, will they survived in this new world with the power they wield or will it eventually destroy them…?",4
13201,Beyond life,"mike and his friend are sitting around watching tv after a long gaming marathon when they find an add about quad-gaming companies newest game. beyond life, its the worlds first VRMMO game on the market that is said to be the start of it all.
mike and his friends goes through trails and turbulations forming a guild and dealing with those so called unstoppable guild. they will and come across all kinds or quests and raids. 
this is the start of the legendary guild: diginified
hey, so this is my first story iv ever done. i would love feed back and recommendations on the story. im sorry if the grammar is bad or spelling. if there are mistakes please leave your comments on them and ill fix them as soon as possible. thank you!!",2
13202,Trinity,"It's been 200 years since The humans of Earth experienced the descent of the Trinity. 
The Arête was the first thing to arrive, bringing with it what many believed to be superpowers for all. 
Then the Corporis, the ideal dream for all those who dreamed of cultivation. 
Lastly came the Tree of Infinite possibilities the System of Yggdrasil, and its ability to provide a path of improvement for the Arête and Corporis.
At first, while the human race was still adjusting they didn't realize the arrival of the Trinity was a gift to all beings. During the next 50 years, Humans were brought to the brink of extinction by those very creature's they use to keep locked up in cages. It was only thanks to humanity's adaptive nature that after 20 more years they were finally able to rise back up, and with 100 more years take back control of about 80% of the world. (At a slow rate) Read as Jp/CN web novel. 
Warning: I'm an amateur writer who simply has a large imagination and wishes to put it into words.",34
13203,The One and Only,"Harima has confessed his love to the ones that he thought were ""the one and only"" so many times that he lost the count, one day all those who rejected Harima, all those who Harima felt love for at some point, come back to his life and he will have to go through several trials in order to decide which one is the One and Only",22
13204,Our Shattered Realms,"*This is a learning experience for me so please keep in mind that I am attempting to work on some of the issues brought to my attention early on. However I haven't yet gone back to redo the early chapters.*
Less than two days ago every piece of electronics in the world stopped working for more than two hours. The death toll was immense. Hospital equipment failed, cars stopped in the middle of the street, planes fell from the sky, and homework was lost at the worst possible moment. We found out that it was just the flicker and hum of The System warming up. Now we see the true cost of our new world.
A Dark comedy that focuses on a few of the many people who aren't stuck in a high level dungeon when our world is translated and joined to Our Shattered Realms.
 

 
This is my first story that I have published. I welcome any criticism that you have for me. Thank you for reading and I hope you enjoy!",119
13205,SINFONIA: Oneshots,"A collection of short stories following Claude, Jet, Leon, Walter and Rick and their life in the Victorian-esque all-male boarding school they attend. Although all of them are very different from each other, they all have something in common: adventures and trouble seem to follow each of them wherever they go. Most of these stories detail the pasts of the characters, notably that of Claude's as he ambitiously makes his way from the new junior student to the equally feared and adored idol of the all-boys school. 
These characters will be featured in an upcoming visual novel, but the stories mostly happen before the events of the actual game, and as such no further context is necessarily needed to read these stories (in fact, these are more like preparation for the VN)! More info of the VN itself here http://kuuras.weebly.com/sinfonia.html 

""Are you going to sing to us?"" the boy continued and laughed, now directing his attention entirely to Claude instead of the group of juniors as whole. ""Or will you give me a kiss? You're so pretty that you wouldn't need to sing or dance if you did that.""
He laughed again, but this time Claude interrupted him:
""Just one kiss? Is that all?"" he asked, as if he had taken seriously the other boy's obviously joking suggestion.
""Yeah, just one kiss,"" the other replied and laughed again at the junior student's naivety. Of course he had not been serious - even if he did admit the younger boy looked cute, like a girl, so it probably wouldn't be all that bad.  
""Fine, then,"" Claude nodded and took a confident step towards the senior. ""Just one kiss.""",0
13206,Apocalypse The Fantasy,"The world was suddenly shocked by the apocalypse of the aberrants. It first started with black fogs and many people started acting weird then was sent to the hospital. A few days later, those people became a monster who fed on human flesh and had the eyes of a dead fish.
All the survivor gained power over elements. But, aberrant get stronger as they eat more. As they lived, the found out few things. Being infected by the aberrant would turn them into aberrants but they did not die. Then, whether live as human or aberrant, being killed by a human would cause them to reincarnate at the first time they activated their power.
Who pulled the string behind the scene? Why would they do it?
""That was none of my business.""
The woman said as she on her journey of her third life to find her treasured people. 
=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=Do not talk about logic here. Because, not all logic will work inside this story. For example if everything must be logical, the world would be destroyed after a few years by the nuclear power plant that was not being taken care of. The story couldn't go on if it was like that. So, don't go tattle on me.
Notice: I made that cover.
=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=Other tag: Romance. Drama",4
13209,Tailed Beast,"Ares had already reached the pinnacle of strength in his last life, unable progress any further due to hitting the max level.
Reincarnated into the Tailed Fox clan, Ares has no recollection of his previous life. The only thing remaining from his previous life is his Status Screen, but he doesn’t even understand what that is. No longer constrained by the max level, just what level will he reach?

This my first work so please bear with me.
The novel does contain LitRPG aspects, however I hope to not make that the center of the story. I've read to many fictions where the plot of a story is carried by the LitRPG aspects. My goal is to have a plot and character driven novel which also contains LitRPG aspects in the background.
No definite releasing schedule, however a few chapters weekly should be normal.",47
13210,Blood Feud,"Humans, demi-humans and demons all of them fight for it, all of them fight for the bloodlines
in the middle of them all can a blind person survive",0
13211,The Twin Chronicles,"Two strangers connected by fate to become twins, one to be good one to be evil. 
A story of betrayal, death and war.
Over a world that it not real! But to them it is home. 
Choose a side good or evil! And who decided what is good and what is evil.",1
13212,World Revisit,"Having no collection of her past, a confused young girl ends up in world unknown to her. A world with the nature as their source of life and magic, but at the same time also the cause of their despair and sorrow. The world seems to be facing a dangerous calamity.
Being treated as an intruder, she will have to gain the trust of the people around her and find a way to live through this mess. With not much hope left, what can be done to prevent it? Nobody knows for sure, but a battle of life and death is bound to come.


NOTE:
Consider this story as the first version. I want to keep working on it so that the story can actually finish at one point for future development. I want to eventually make it a webtoon comic, but the story still needs to be written and the art still needs be improved. So I'll keep writing for now, but expect the final result to be much better than the story now. Until then, I hope we can have a great time together with this writing experiment. Thanks!",27
13213,Villainous,"“Want to know the meaning of life? Want to live… a real life?”
When a popup based on Terror Infinity showed up in Matthew Forester's browser, he did what any sane person would do and clicked NO. Unfortunately the Lord God had evidently been taking lessons from advertisers and NO just opened a different offer.
Now he's stuck playing the deadliest game on the wrong end of the field. Luckily he's read the Evil Overlord List...",59
13215,A Knight's Duty,"Henry Keiss, a knight of House Toris, is viewed only as a failure and a burden by his peers. With more losses than victories under his belt and a string of rumors that he is a ""cursed"" existence, Henry was the only surviving officer of the Battle at Blue Hill which took Lord Toris away from the world. Henry himself did not leave unscathed. 
 
The new Lord Toris views Henry as a stain, but values the integrity of an honest knight. He allows Henry to keep his position but essentially robs him of any titles and status he once had by relegating him to an unofficial babysitting duty and ""acquiring"" his land for the purposes of recovery. Henry is left as the protector of the black sheep of Toris, it's one-eyed son.
 
A bitter and weak noble child and the cynical failure of a knight that he blames for the death of his father. A combination that seems unlikely to cause anything but grief. The realm could not guess that these two would go on to do more than just lead the Toris into a new age. They would go on to change the realm itself. 
 
This is the story of a Knight's Duty.",0
13216,Traveling,"Traveling. There are many synonyms for this word: leaving behind family, leaving behind responsibility, impregnating/getting impregnated by foreign people, and the best of all, adventure! Can you name anything that beats traveling? I think not, but neither can Matthew, a young man with a hunger for lands left unexplored, women who have not known men, and a deep desire for adventure. No, not really. (Hey Kids! You may not know this, but what I'm gonna tell you is definitely going to shock you to the core! This novel cotains... PROFANITY!!!!!!!!!  If any of you here are a ""Special snowflake"", you gotta save yourself! RUN! And don't look back at this novel! Run for your precious snowflake liveeees!! REEEEEEEEEEEEEEE!/!!!1!!!)",1
13217,Genesis Online: Rise of a Pyro,"A young man with no wants but yet with a troubled life. Making a deal with his father after playing games for only 2 years and never with others. Yet gets the newest mmo (massive multiplayer online) game on the market. What his father does not know is this young man, Wade, is a fire lover, a pyromaniac or pyrophillac in todays terms. The real question is what will a pyromaniac with life troubles to do in a world where killing is not only allowed but actually smiled upon? Will he show his true self or take it slow?
 
romance I'm on the edge about, but plenty of dysfunctional action...hopefully.",1
13218,Give me a second chance,"A lazy young man regrets all his life decisions at his mere age of 21 instead of working on his flaws, all he does is day dream all day...
""What if I was the Avatar? Damn wouldn't it be cool to have Sharingan? Ah If Terrorists came to school I would for real beat the up...
Oh well my next life would face those problems... not me in this life...
*breathes deeply*
Hey next-life me..
suppose you don't have any talent and is trash...
if you were born in the most peasant of households...
or become disabled maybe disfigured and is the ugliest being ever to grace life, boy I do hope we at least would look average heh...
promise me one thing...
We will always work hard, harder than anyone smarter than anyone, never go down because...
I had been handsome, I was born in a wealthy household, and was perfectly healthy throughout my 21 years...
yet I am still pitiful, so pitiful that instead on working on my dreams I chose this...""
sitting on a branch of Acacia firmly standing near the edge of a cliff, the young man gazes on the sun dipping its light on the sea, whilst the sea breeze gently blows on his scar ridden face he caresses a gun staring at it while making a sour face...
He then smiles and looks forward the vast blue sky tinged with orange, purple, and red.
""I'm going now, at least promise me to become a decent man...
hahahahahaha but I know, and you know..
I break my promises all the time...""
The young man points the gun in his mouth while tears uncontrollably drip from his eyes.
The sky goes dark as the sun sets, the stars twinkle on the vast night sky.
The waves crash on the cliff, with a bit of red. The sea takes  the corpse, slowly it drifts, quietly sinking, the young man is no more.

Spoiler: Spoiler",0
13219,"Meanings, meanings, meaning!","The Forest was calm, or perhaps it was just me imagining it. All that happened thirty minutes ago was like it had never existed: I ran for my life, thinking that it might be the end of this one, but here I was, in a place that had undoubtedly forgotten my existence or never took any interest in it from the beginning. For how long did I walk, I did not know. My head was turning, my sense dulled: my arms were numb, my legs heavy. I leaned my body against a tree and rested my head on the rough bark. My eyes managed to catch some of the rays of light penetrating through the leaves and bathed in their warmth. The scent of the pines was beyond any sweetness in the world. It filled my head with various emotions, memories that I had once rejected and thrown into the deepest pit in my brain. I had tried to suppress them, but they, once in a while, surged out of my body like water surging out of a broken dam. I closed my eyes.  
Extract from the first chapter of ""Meanings, meanings, meaning""",0
13220,The Irregulars,"A poor young man finds himself looking at the body of his only friend, beaten, bloody and dying in front of him. This story is one of revenge, finding power and understanding that power.",0
13221,AE 31 Snarky Captain Garalund,"It's 31 AE, a full 31,000 years since the First Space C-Ship left Earth.  
Noster Space.  The colonized stars.  Edict and the Ministry vie for power and control.  Edict does it through military power.  The Ministry is for the faithful.
Refugee Colonies are those outside of the control of Edict for whatever reason.  Either they are not strategic, or they were unlawful colonizers or they were declared heretic by the Ministry.  
A fleet of Edict ships disappeared in the Terrence Sector recently and the Inquisition Wing is here to investigate.  What will they find?  
In this hotbed of mystery and intrigue, near the furthest reach of Noster Space, is the Terrence Sector which hugs the Divide.
Captain Garalund and his crew navigate the Arkana to supply Ref Colonies with needed medicine, and to study space botany, and whatever other hobbies Captain Garalund has an interest in.",2
13222,Runk Academy,"Rend's father vanished along with a battalion of soldiers in the mysterious ruins in the south. Rend, determined to find his father decides to join the Runk army Acadamy in order to investigate the dissapearance. Along with his best friend Lok , follow their adventure in the Academy full of scary teachers, big breasted woman, lolis and secrets.",5
13223,Chaos Destiny,"The strongest human alive brought back to his past to prevent the death of his companion.
An assassin brought to another world to find his lover.
A professor reborn as a prince wanting to save as many discriminated as possible.
A story about three individual and their struggles towards their respective goals in the world of swords and magic.
Note: This story is inspired by many novels that I have previously read. You will find similarities to many novels at many places in the story. I wanted to put in 'Kingdom Building' tag but there was no such tag available. I guess I will put here?
Update 21/01/2020:
Author here. It's been a while since I've last been to this site. I have not given up on this story yet. Truth be told, I've actually accumulated over 300 chapters of this story.
However, as I progressed with the story, I've realised the plot holes that came up here and there as a result of my inexperience in writing. This, in turn, took me alot of re-writing and editing to resolve. Can't be helped since this is my first story.
This is the reason why I stopped posting additional chapters as I do not want to change those that has already been posted. Can't expect readers to re-read the chapter again after I made a change in it right?
So, after coming so far, I then found out that the story i've written is full of flaws. Thus, I've decided to overhaul the whole story and write a new one similar to the this but with a new title, this time, with proper planning.
Therefore, please look forward to it and support me when the time comes.",16
13224,Dark blood,"A young man oblivious to the blinding lights until the end, presented with a choice, makes a decision that will influence his life. 
In a far away land, a woman births a stillborn, the homes of thousands are in danger, and a world that is filled with all kinds of dangers, magical energies, and untold treasures is about to enter an age of turmoil and conflict. An age of death, destruction, and slaughtering of the innocent.
In such a world, a cry of anguish can lead to a small hope, a cry of desperation can lead to a warm and loving embrace , and a cry of helplessness can lead to freedom.
Will one man rise above all, or will he fail to stand up from the dirt from whence he came?
We can only find out in the future, can't we?
 
PS: This is my first fiction, so I would really appreciate some feedback, since I don't know if it is any good at all. Also, the creator of the cover is winRoot. If you want a good cover or something illustrated, he is a very good artist and will take commisions. I highly recommend him.",153
13225,A Promise,"This is the story of Pluto and Aria, Pluto is handicapped and Aria takes care of him. Follow them through depressed, agitated and crazy situations. Both made a promise, because of that promise, they are going on and doing their best. They won't stop, because they have to fulfil the promise. They both promised the same thing, but neither of them knows they have done so. But, what was the promise they promised? It's a fairly simple promise, anyone could say it at any time, but not anyone could keep it.",0
13226,Blue Seed - Path of a Mage King,"It is said to be magical. Mystical, even. A book containing such extreme power that simply obtaining it could grant you all the wealth and land you've ever desired. The problem is using it. It's a problem the protagonist, Wulfram Azalea, intends to solve even if it kills him. Or at least the people around him. 
 
Dwelling in the heart of the Glorious Empire, Wulfram is one of the fabled Seven Sorcerers. Black Mages of immense dark power and almost no real desire to play by the rules other mages live by. Who care not for the suffering they put their bodies through, all in the name of obtaining unlimited power. 
 
As Wulfram struggles to obtain the secrets of the Blue Seed, the realm begins to reshape in many ways. Wulfram will find few allies both inside and outside of the Glorious Empire's walls, and will find himself confronting his past, present and future. To appease the Blue Seed, it seems, one must understand life, as it's wielder once did.
 
The man known as the Mage King.",4
13227,Knight & Condemned,"The Kingdom of Altria has the finest cities and the finest academy for Knights and Mages that prepares them to battle the monsters that lurks the overworld. With the Overlord of the Northern Continent craving for expansion, the Kingdom of Altria and the other Kingdom's has to defend themselves.
This is the Tale of Arden the Lowly Commoner,And Sena Saclea of the Noble House of Saclea.",161
13228,Raphael's Bloody Good Adventure,,3
13230,Loners' Aimeless Journey,"I woke up in the middle of a grassland. I walked around and encountered monsters ... It seems I somehow got transported to another world huh ?
Like in those isekai web novels. Though I start with no absurd cheats skills and status ... Damn it ... I started as one of the lowest rank adventurers.
Anyway how will I live my life here ? I could become a merchant and become rich with my otherworldly knowledge ... Forget it, I am actually a loner. Guess I will be an adventurer for the time being and slowly grind my skills.
Novel protagonists would aim to be a hero in my situation ... Though I don't particularly want to be a hero and gather attention. More like I would rather avoid gathering attention.
Another goal would be to get a harem ... No I won't do that ! Not that I am not interested, but ... It's real life and I don't think I would be able to love multiple women. And it would feel bad to put my hands on women without actually loving them ... I am a loner though, so it won't happen anyway ...
Oh well, time to grind skills and levels since I don't have anything else to do.",20
13231,We will survive...,16 years old boy fighting WW2 in Russia with his squad.The members of his sqad are his childhood friends and stepsister.,0
13232,Strolling through my thoughts,"I guess this is it....
I've lived such a short life.
But...was it worth it, was my life appreciated at all?
I guess only the reader of this book will know.
The MC is 17 years old because that is easier to write.
(I'm completely new to writing so please help me out with some critism I guess you could say.)
And I will be adding more tags as the story progesses.",0
13234,Healer for Hire,"Even in a fantasy world, everyone needs money.
When you're the only follower of a deity there is no charity to help you get by.
Join this Priest as he does all kinds of jobs to make ends meet.
All in the hopes that he won't meet his.
 

 
Chapter updates at least once weekly
If you're bored waiting though, check out my other novel Mortal 
https://royalroadl.com/fiction/13077/mortal",6
13235,The secret,"This one paged story is about a young girl becoming a victim to a seriel killer.
( im still new so please leave comments!)",0
13237,Warhammer : Cold-blooded Fury,"Within the deepest depth of a young dungeon, a pond beside the dungeon core bubbled. The young, primal and very stupid core grew wary of the bubbling, had it ordered the spawn of a monster?
What emerged from the pond was a tall reptilan creature, it's blue scaly hide lined with patches of bronze. It had a magnificent crest adorned with two large potruding horns, gleaming with the color of bronze. The Dungeon core was excited, a emotion it had never felt before. A strong monster had been spawned in the Dungeon! With great excitement it ordered it to protect it.
The scaly reptilian creature looked around itself in confusion, before it's eye's landed on the core. The core felt fear, a fear unlike never before. Before it could call for help, the lizard had already taken the Dungeon core towards it's mouth. With a terrifying chomp, the Dungeon core shattered within the mouth of the Lizard.
The sound of crunching and muching resounded within the dark cave, the illumination of the dungeon core growing dimmer. Soon, the cave was shrouded in darkness and with it an eerie silence. With the sound of water splashing out in a violent manner, roars of beasts echoed, breaking the silence.
With it, the panicked roar of another echoed,
""RAAAAAAAAAAAAAGH??!!!"" (WHAT THE HELL IS GOING ON?!!)
The Saurus emerge.",5
13239,warhammer 40k : the kraken,Trained from a young age and taken from his world to be more than he was hill could believe he'd be one of the god emperors finest a space marine of the chapter the sons of war.                                                           Where this life take him ?,3
13240,Love Lies in London,"[Gay / yaoi romance!]
World wide music and movie star Hideki Sano has had enough. His relationship is over and the tabloids and magazines are eating up his ex-boyfriend's glib lies. To make matters worse, he's been forced out of the closet by the whole debacle!
His best friend and manager Lucile has his back. With her help, he tries to move on from the whole thing by following his heart and taking a role in a new movie; a gay romance where he plays the love interest of the main character played by dreamy heartthrob Seth Cooper. Filming in London means leaving everything behind for a few months while he lives and works there.
But Hideki has a plan to get his life back. He's tired of feeling like everyone in the world is lying to him just to get something out of him, so once he gets to London, he sets off in disguise to experience life like any normal guy. Posing as a university student, he makes his way out on the town. That's where he meets Oliver.
Those deep blue eyes captivate him from the moment he steps into the bar. He realizes that night that a single decison can change an entire life. He keeps seeing Oliver, again and again, falling for him even more every single day. But guilt begins to gnaw at his gut as he realizes that every single day is a lie.
Will Hideki ever be able to tell Oliver the truth about his identity, or will the truth tear them apart?
 
Author's Note: Reviews will help me improve as a writer! Comments and criticism are welcome. I am sharing this story with the public as I write it because I want to learn and grow.",3
