Fiction ID,Title,Synopsis,Followers
21614,The Game of Gods,"Charles earns the ultimate surprise one morning when he awakens to discover the world has ended, or rather the gods of old were bored and decided to redesign how it worked. Everyone else got a nice little message that showed up their vision, everyone else woke up when the gods decided to make their decision known. Only Charles gets cursed by the gods, and only Charles gets a visit from one as well.
The Game of the Gods has begun and the monsters of old are returning to our world, and all it took was the death of half the world's population and counting.
Author's Note: This is my raw, mostly unedited text. I am using RR to test out this story as I'm writing it to get a feel for how the published and edited copy will be received. Certain sections of the story will be changed or added to when I publish it as well.
Reading Order and Links:
The Game of Gods Duology + Audio    Ebook     Audio The Game of Gods  1 - The Beginning    Ebook     Audio The Dungeon Alaria + Audio    Ebook     Audio The Game of Gods  2 - The Death of Champions    Ebook     Audio The Game of Gods 3 - Fragments + Audio    Ebook     Audio The Dungeon Alaria 2 - The Creator's Daughter    Ebook The Dungeon Alaria: The World of Alaria Arc 1 Duology     EbookThe Ridden - Stand Alone
     Ebook Forgotten Spies - Refton & Thomas - Book 1     Ebook Forgotten Child - Refton & Thomas - Book 2     Ebook 
Thanks for reading and supporting me!",273
21615,Stormsinger,"Llyraien has lost everything - his home, his family, his birthright and his freedom. Now he is in exile and being hunted by the very same Council who took it all from him. He only has one anchor remaining in his life; Eona, the Mother of All. But Eona is ancient and her powers are not what they once were, and the darkness that has fallen in the citadel is threatening to destroy all of Tel'ar. Llyraien will have to fight - not just his own demons, but for his life, his world and his Mother.
Can Llyraien find himself again in exile and start to heal from his grief and loss? And can Eona regain her powers and help him claim his birthright as a Stormsinger?",2
21616,Lost Magic,"With magic all but lost, mage guilds are few and far between. The Sleeping Dragon guild, a lingering relic of the past, continues to operate any way it can. So long as the price is right, the talented individuals of this guild can handle any mission thrown their way, legal or otherwise.  
As a courier for the Sleeping Dragon Guild, Cross prefers things simple. He keeps to a tight (albeit rather lazy) schedule and does his best not to deviate from it. But things do not always go according to plan. When he crosses path with a young girl claiming to be a Spirit Goddess, he and his fellow guildmates are pulled into a dark scheme over a century in the making.",279
21617,1,,14
21618,Dragon Ball: The RPG.,"Being given the choice of a new life or just disappearing, Kaley chose the latter. Or at least that's what he tried to do. After an encounter with a bored divinity and an impulsive wish, he is reincarnated in the world of DBZ.
Everything seems to be against him, all because of that troublesome wish of his. Watch as Kaley struggles and tries to come to term with his new reality.
--------------------------------------------------
Just my take on how an RPG in the DBZ universe would play out if you were thrust into it.
Some heavy themes, tragedy and domestic abuse.
Lots of tropes, both Japanese and Chinese.
New at writing so constructive criticism and suggestions are very welcome. Grammar fixes are also welcome.
Warning! This will be a weak to strong fic, so no op MC in the start.
Enjoy!
*Disclaimer: I don't own any of the Dragon Ball series or any of its characters or images.",47
21620,Living a Long Life as a Legend,"Reincarnating into a game-like version of a medieval magical world was fine and all. A good blend of two enjoyable tropes. Lock wished he'd been born with a bunch of cheats sometimes, sure, but he could settle with being functionally immortal by abusing the system as well. 
 
All rights to the art belong to Stefan Koidl, you can find his works here","1,969"
21621,The Rich Girl's Path of Domination,"Huan is an orphan street rat. But when she finds a card she can trade for any Cheat she wants, her fate will change dramatically!
""Unlimited Money!""
That is what she chooses, for money is the most powerful force in the world. Ancient Beasts? Mysterious Sects? Powerful Organizations? Who cares?! She will laugh in the face of the world itself with her neverending purse! Anyone who stands in her way will feel the true meaning of ""being crushed to death by gold coins""!",18
21622,The Technic Master,"Retired Marine who owns a Tech/Arms company gets caught in a System Apocalypse while bringing home more product. Fortunately, he's read a lot of system apoc sci-fi and fantasy!
 
Note: the cover is a place holder. No idea who the artist is so if said artist wants me to remove it just drop me a message and i will. No questions asked.",234
21623,The Perks of Immortality,"This story will no longer be updated.

After living decades and dying hundreds of times, Kegan has learned that he has finally passed some test that the cruel spirit had given him. Now, Kegan has the ability to gain “perks” that can make his life much easier. He is looking forward to finally having an easy life with the new perks he has earned.

Rules to keep me honest for the perk system:

Spoiler: Spoiler


1. The purpose of perks is to help the MC live longer and do new things each life.
2. The perks can be unlocked by getting hurt or killed.
3. The perks can be unlocked by putting in a lot of effort that isn’t easily duplicated in a new life.
4. Perks are generally beneficial enhancements to the MC’s body.
5. Perk costs can be lowered with more impressive achievements to unlock them.
6. Perk costs can be lowered by repeated death or injury from something the perk protects against.
7. Perk costs are increased for quality of life improvements that don’t benefit survival.



I want to avoid one of the pitfalls I see for other LitRPG stories where the game elements barely relate to the story, or offer very little information. If people are skipping over and not reading the perks then I'm doing things wrong. So I promise to try and make the perks interesting, sometimes humorous, informative, and relevant to the story.Cover art by http://dertypaws.com/","3,790"
21625,The Hero's Supplier,"Rick made new rules for himself every few days. But there was only one rule that he truly always followed- Don’t stretch your legs more than the size of your blanket. The way to success was by not drawing unwanted attention.
But when the Inter-planar wars began, Rick had no other choice than to survive, and for that, he had to give up his laid-back lifestyle.
""Still not gonna be a hero!” Rick vowed.
Superhuman strength, agility, ability to use magic, telepathy, all sorts of talents emerged.
As heroes began to emerge among the population, Rick decided to take up the mantle of being the man in the shadows.
 
----
Join on Discord for release notifications and polls or just say Hi.
For early chapters join me on Patreon.",646
21627,The Young Daoist (Book One: Filial Piety),"The seal that keeps spirituals entity to enter our world is weakening. A young man who is born from a long lineage of a Daoist priest must face this danger. The long forgotten knowledge now becomes important. Can he prevent the seal from breaking apart?
Or will he choose to let the seal broken and flourishes in the new world, where the spiritual and physical merge into one?
 
“If one were able to perfect his filial piety and attention to fraternal duties, his spirit would be consonant with the highest virtue of the universe “ (Confucius, The Classic of Xiao)
 
Writer's note: Please let me know if you find any grammar mistake. English isn't my 1st language and I'm trying my best to write in English. Just give me a notice in the comment section, I appreciate it a lot.
I try to upload a chapter every 3 days. So far I think I can handle this speed rate.
I just thought, maybe you could follow me on my twitter @ggphm if you think it's necessary for update news. I rarely use my twitter, mostly I just look at other people twit. So if you want something like that, just follow me and tell me to twit an update news.
Thanks",31
21628,The Dark Ages,"Lee Jae-Yong successfully found a job the next day after getting fired of his previous job thanks to his gaming companion, Kung Sung-Ho. Working now under Sung-Ho's father, Kung Sang-Chol, Jae-Yong started his intensive training before the official release of the virtual reality MMORPG game, The Dark Ages in two years.
Intending to become the best player within The Dark Ages, watch how Jae-Yong climb the ranking ladder as he helps Sung-Ho and his guild to reach the top.
This is his story, the tale of the once forgotten legend known as Shy, The Demon Emperor. 
 
Author: I'm not an English native so I hope that my sentences don't seem too weird or hard to read for you guys (I hope you guys can point it out if you find any of them). This is the typical litRPG virtual reality Korean novel that you can find on the internet.",14
21629,Your Typical Transmigration Story,"Otaku NEET is hit by truck and reincarnates into another world. You know the drill. 
 
One somewhat traumatic moment (getting hit by a truck) somehow completely rewrites his personality! 
 
A once-lazy, unmotivated, social pariah degenerate magically gains people skills, leadership skills, confidence, motivation, and becomes the hero of the realm! 
 
... right?",2
21632,The Place between the Horizon,"A normal studious guy living in the countryside living a normal happy life. He was a genius in academics, had lovable friends, recently even found a girl that he liked and even his family was loving one. Everything seemed fine for Sebastian Adams that is until one fateful day when he stumbled upon a rundown shrine and by mistakingly broke an old deity statue. 
He got cursed by the deity and his good life turned upside down which got him to live on the streets. He lost everyone that was close to him in a night. Since then he's started finding and struggling to lift the curse and get his life back to normalcy. But soon he met mysterious people who were not affected by his curse who also promised to help him out. Soon Sebastian gets to know the truth of the world and the perspective about the world. Journey with Sebestian to uplift the mysterious curse and the hidden secrets and mysteries of the world.",11
21633,[RE] System,"Feeling lost and frustrated after being falsely accused and executed.Connor was chosen and given away to the Spirit Rift, a fantasy world whereworld war II is likely to happen and he is tasked to prevent it. 
He is reincarnated not as a human but as a system.~[You have one minute left to occupy a being before your life is forfeited.]
Additional Genre:Action | Adventure | Seinen | Supernatural Additional Tags:Weak to strong | Aristocracy | Betrayal | Business Management | Calm Protagonist | Character Growth | Coming of Age | Contracts | Discrimination | Forced Marriage | Hiding True Abilities | Kingdom Building | Politics | Skill Creation | Wars  Character Appearance [More coming your way]Ava-Philips  | Ava Philips ver 2 | Alice [disguise] | Alice full body [Disguise]",308
21634,A Hero Returns,"War raged on in the lands of Thyderalis, a continent within the world of Dunia. For a thousand years, two factions desperately fought for control: the Kingdom of Damore and the Draconic Empire. If left unchecked, an unseen chaos will be unleashed, bringing an end to all life. This was all disclosed to Aren Damoder - a once revered hero centuries ago - through a vision. He handled this burden alone and failed all attempts to thwart the future.
As all hope seemed lost, another vision revealed itself: only a single person could bring an end to this conflict, forcing the lurking evil to slumber once again. The individual destined to change the world was a knight named Layette Hawkwood. She strives to be as great as the legends before her, only to struggle to uphold their “ideal” values.
Along with many companions and battles to come, Layette explores the idea of heroism and what it means to be a hero. Continuing on his quest, Aren will ultimately have to decide: sacrificing others for the sake of one or uphold his heroic beliefs.",37
21635,To the Moon and Back (Sci-Fi Romance),"A Sci-Fi pen pal romance with a twist...  ;)
This is just an experiment.  If you want a reliable read, I’m sorry I cannot provide it.  I’ll work on this when I have time.",2
21636,I Don't Know,"The greatest existence in the universe can't decide between becoming the Hero that he was raised to be or to become the Demon King that he was born to be.
Unable to come up with a decision, he erased his memories and sealed his abilities.
Now it's all up to his clueless mortal self to make the decision.",3
21637,Kohane Hatoya's Smile,Kohane and Uki from the anime Anima Yell! panic in strange part town and get lost and abducted. Kohane turns her mind to steel. Has both dramatic and comic elements to it playing off of the tragedy of the situation and how Kohane responds to it. This is a healing story.,1
21638,"Fiction, Legends & Folklore","Synopsis.
 
As children we have all heard our own share of stories and legends passed down from one generation to the next. In our ancestors attempt to share with us how they once viewed the world. Our just a common saying or tall tell that may have become legend and told to children at night to make them behave.  In this book Legends and Stories Vol 0 we dive into common classics told for generations. Reworded and turned into enjoyable stories for the readers to enjoy.
 
 
In this Volume each story is an Actual legend or story such as godly locks and the three bears or Little red riding hood. Adopted as an original work of the author made into story shorts.
 
Warning: Some stories may contain blood, gore and violence.",0
21640,Rise of a Rogue Dungeon,"Following the unfortunate, or fortunate birth of a Dungeon, in the world Ilyeus where Dragons claim the skies. Titans wander the world. Drakes boast their majestic pride. Wyrms sleep beneath the earth. Humans, Elves, Dwarves, Beast-kin, and many other sapient races mingle amongst each other, for good or bad. Gods descend among mortals with their Divine Vessels. 
The Dungeon treads unrestricted by the links other Dungeons have. Down a path never walked by any other Dungeon in the world of Ilyeus.
Down,
A Path of Freedom!
A Path of Dominance!
A Path of a Savior!
A Path that would make Spirits shudder in fear!
But first, it must survive, expand, evolve, and create an army that would do its bidding.

This is my first time writing something like this, so if you see any grammar or spelling errors, pointing them out would be appreciated.
Any constructive criticism is also appreciated!
My update schedule is currently as I write them. So that means every time I finish writing a chapter, I will post it after it gets edited.
I also release a chapter of A Lone Automaton's Journey To Find Its Operator infrequently as a side thing.",717
21642,Under a Harey Moon,"All Jacob wanted was to be a Hunter. Then one spring day, at the end of the first hunt of spring, something happened tht would change his life and his plans forever.
This is my first story, so I appoligize now if it's rough. As such, it's possible I'll go back and make adjustments as I go. If I do, I'll leave a note saying where.
Finally, this story is NOT for a child's eye. It contains several adult scenes.",8
21644,Narcos India,"When cocaine and marijuana entered India, it got all of Asia hooked.
Brij Jadeja, a slum dweller who grows up to be the most wanted criminal in the world. Imagine that you are just 25 and you have so enough money to eradicate of the world's largest slum.Welcome to the world of narcotics, and believe me this world is twisted.
Welcome to this crazy nation named India.
Here for a ride?You got it.
*English isn't my first language and I apologize for the inconvenience caused.*",0
21645,Observed Oddity,"A journey both foreign and familiar for our f#cking protagonist. He most definitely has cheaty abilities but that's not going to stop him from barely scraping by from whatever nonsensical activity is planned for the day. Using everything he can to his advantage will make it possibile to get what he wants. Exploring a new region excites his sense of adventure and greed for loot. Catching his own pokemon compels his fanboy heart to strengthen their bonds. Being an honest pervert gets him in trouble but at least he has more tact than others. Enjoy the story of Stevan as he stumbles around his second chance at life in the world of Pokemon.
A personal experiment with writing using a basic setting with my own additions to the experience as I would want it to be. A story for satisfaction rather than wish fulfillment hopefully. Pokemon. World transfer. Game elements. 18+ I do not own anything; this is just for enjoyment. Releases will be at random so that this feels like enjoyable writing rather than work so that I continue to feel motivated to write so bear with me.",4
21646,Ed Jones,"A boy who wants to be a musician, but doesn't have the opportunity suddenly gets one right before him. Will he take it and live a life in fame?",0
21647,Void System,"Arthur an unlucky guy, or lucky depends on how you see it, kills himself and is sent to another world so that he can participate in the gods games, will he be killed, tortured, humiliated? watch how our (un)lucky partner tries to overcome all of it with the help of the Void System.",0
21648,The Archon,"When the forces of the Dark One threatened to overrun the Hallowed World, the six remaining Greater Gods called upon heroes from another world to face them. Beating back the tides, these extradimensional beings, now known as 'Archons', have since protected the Hallowed Land from the ever present threat of the Dark One’s return. So says the in-game lore of Archon Online, at least. A plot that’s a little on the nose for a VRMMO, but nothing all that unusual, right?After creating a new alt on the eve of a content update, PvP veteran Matthew Alloy finds himself transported to the world of his obsession, though not as he knew it. Thrust into the form of a level 1 Tinker, he (or perhaps, more accurately, she?) decides to retrace his footsteps towards becoming an adventurer, ready to climb back up the levelling ladder, carve out an existence that can afford to emulate his old life's creature comforts and maybe eventually figure out what's going on, when he gets around to it.But before all that, there's an adventurer's license exam he needs to take, all the way over in the capital. The journey there from Brightsteel Point took only a single scene transition in-game, so how hard could it be?",42
21649,It Comes For Us All,"Alex Is a bright kid. He’s just… different
What can be done?
Well, its nothing serious as of yet, but if this continues, we’ll be sure to have some options
So, nothing then
Mrs. Halladay please, be reasonable. Your son isn’t exactly ill
You’re just going to let this go on then?
Well… We will discuss more on… That
It
Hmm?
He calls it, It",1
21650,Per Mortem,"A man who died during World War 3 from a crazed enemy doctor is reincarnated into another world... as a mouse. He quickly finds out, however, that he can transform into dead beings that he eats, even swapping out parts of them to enhance specific parts of his body. This is the journey of an insignificant mouse to the path of a Demon Lord.",3
21651,One Piece Apocalypse,"""Black Hole!""
""F**k, IT'S THE SADISTIC B*STARD AGAIN, RUN!""
Follow Flint with his Guild as they cooperate together to survive the One Piece cataclysm....",12
21654,The Crimson Mage,"Orenda is a ten-year-old orphan who was raised in a colony of the far-reaching Urilian empire.  She's the only fire elf she's ever met, and believes herself to be the long-lost princess of the fire elf kingdom, which is said to have fallen in a single day and night under Urillian control two centuries before our story picks up.  When her magical powers begin to manifest, Orenda must navigate the world as it is now to discover the secrets of her past and chart her future.",254
21655,Tree Spirit,"The journey of a lonely Tree Spirit.
Unceasing laughter, happiness, and bliss played themselves before it... before...him? But alas, he was only but a spectator relishing in their delight, their warmth, their care. When they went, darkness ensured. But, maybe he would find a place he truly belonged? A place where he would be cared for, and a place that he could be ...happy?
...But firstly, I'm a male okay. A proud male tree spirit. No matter what you do, that won't change!
A Bl story... but mostly fantasy.
The romance is still far away...",13
21656,Huntsman: He Who Kills Monsters,"What would it take for you to give up your humanity? Grimm are monsters that were once people faced with that question. They made the choice to give up being human, and became abominations masquerading as people, their hearts consumed by the desire to kill and inflict suffering upon humankind. Huntsmen are the professional monster hunters trained to exterminate Grimm. Their work is shrouded in shadow, and they are often as feared as Grimm themselves. Klaus Jaeger is a Huntsman, one who kills monsters. He walks a bleak path leading to inevitable tragedy and despair, but he continues down that path nonetheless, driven by the certainty that more blood lies on the path ahead. (Originally posted on Webnovel, I am moving this novel onto Royal Road)",3
21657,The 'Innocent' Assassin,"I woke up and I had to shake myself awake. Did that all really just happen, Wait was it just a dream? Jumping out of my bed. Looking into the mirror. I looked the same. No cuts no scars. I felt relief but I was traumatized.",4
21659,I can't wait,A boy that always love Overlord always dream about it but what if that day comes what will be do,0
21660,Jack's Otherworlderology!,"""Hey there, It's me, Jack JobJob.
Welcome to my show, where me and my crew; Jim JimmyJams (action cameraman) and Lisa LilyLilia (Cute fun loving assistant) intrude on daily lives of random strangers from many of the worlds out there!
We will interview and document entertaining lives of someone or something! Perhaps a king and his royal family, an alien and his spaceship? a demon king and his monsters? a tomato and his farmer!
Who knows!
Submit your suggestions! Who do you want to be interviewed! We have the skills to go anywhere and interview anyone! Don't hesitate! come join the fun!""
~*~
A slice of life and comedy centred, short tales set in a interview/documentary format.
Mainly taken to be relaxed, fun, light hearted and Random.",0
21661,Three Keys,"The World Tree holds as many worlds as it has leaves. Three keys are all it takes to replace the stablilty of the nine regions with an apocalyptic war, and the possibility of total destruction.
The Asgar and the Jotun hold one key apiece, and the third key changes hands from possessor to possessor. But when one of the soldiers of the Asgar deserts, that key is lost. With two keys on the loose, whomever can assemble all three can control existence.",15
21665,Use magic to fight aliens,"A long, long, time ago, before America, before Greece, before Egypt, before Stone age, a war had happened on Earth, a terrible war that torn and scarred the life on Earth. Centuries had passed by since the ever-destructive war had ravaged the land and Earth finally recovered from death and destruction.
But as the wound slowly smothered away, all record of that war was slowly forgotten, the ancient buildings crumbled, scrolls turned into dust, and paintings on the cave faded and their walls rotted away. Stories of the war which had passed through the generations, suddenly never mentioned again until humans couldn’t even remember the bitter times when forces clashed which were way beyond their grasp.
And all of sudden, several giant unidentified flying objects, over 750km in diameter passed over Earth's moon and entered the orbit of the earth. Along with their arrival, all satellite communications were interrupted, technology destroyed, no more social media, no more streaming service.
As fear gripped the cities of the world, especially the millennials, and it became clear that a force of incredible magnitude had arrived on Earth. Its mission: UNKNOWN.
Meanwhile, Thorn Ketchup, an 18 years old university student was delivering a pizza when he hit a tall green man with a pointy ear and a blue screen suddenly appeared right in front of his faces.",2
21666,Yuri Sensei,"This is a few short stories about Yuri teachers, starting with The Teacher and the Cosplayer",27
21667,ERA system.,"""Deal with a devil and system to boot.how can things can go wrong"". Just another isekei with inspiration from carefree path of dreams.Be ready for the Environmental  Reality Argumenting SYSTEM",2
21668,The Jungle Kingdom,"Minty is a green, amphibious swamp girl who lives in the jungle. Now she must go on the quest to save the human King of her land from the evil Emperor who has usurped his throne. But there are many traps and terrors in her way! Can Minty overcome the Emperor's flesh eating lizards, pollution monster, and trident warriors? An inversion of the 'save the helpless princess' story.",3
21669,Horror Bites,"Horror Bites is a collection of macarbre short stories and flash fiction. From oil rigs to spaceships and from drunken regrets to troubling realisations about the nature of reality, the uniting theme of these stories is their dark nature.",3
21671,I don't know how to delete a story.,,2
21673,Known Danger System 42,"The world has changed. Who will survive?
Jax had hardly a care in the world, life was good. Then the System hit and it hit hard and now it seems like there is only one way to survive. Kill or be killed. That is what life is like when everyone around you views you as a source of potential experience.
-
This will be a work in progress, it is also my first try. I hope to create something which everyone can enjoy. I have a lot of ideas and appreciate reviews and insights. If you have advice then please share. If you see mistakes then please inform me and I will correct them. I have gained inspiration from a great deal that I have read on RR and elsewhere.
Thank you.",66
21675,Freya,"When Freya woke up, she had no recollection of who she was.
She soon found out that she was a beautiful 16 years old girl and was of a noble family. Overwhelmed by questions of herself and the world around her, she decided to search for answers. To search for the truth.
Follow her adventures in unveiling magic, and most importantly: herself.",176
21676,Valediction,"One does not say no to a goddess lightly...
For the sin of my arrogance, I was cursed, forced to be reborn over and over again living life after life each short and brutal.
Once I was her champion, now, however, I am cast aside into the deepest pit.
No more...
I shall say my Valediction and rip my soul asunder to be born again by my own free will...
Author’s Note: Hey everyone this is another story about a man who winds up a woman, but he still likes women so expect some Yuri as well as explicit sex scenes... You have been warned lol...",748
21677,I'm Not The Dragon's Mom,"He was once an ordinary man from the 21st century. Now he’s the recognized mother of the notorious evil dragon’s son. He even has the body for the job.
 
Updates every saturday and sunday",84
21678,A way to be transported in another world,"A man who physically abused by her mother after he loses his father from a sickness.
Her mother detained after his little brother accidentally killed and left alone.
 The struggle in his life continues and then suddenly a tower appears to his country out of nowhere.
A tower that he dreams to live in.",0
21680,The Tracer,"Aria Selman's life was endangered when she awakened powerful inborn abilities due to a supernatural incident.
In order to survive, Aria joins an organization that manages the country's supernatural affairs from the shadows- the Cerberus.",13
21681,-,1,0
21683,Life Is But A Game,"There are things everyone understands about life. It's chaotic, messy, and most of all, it doesn't give a damn about what you want or need. Even in a world that would be considered fictional, this idea still holds true. Dropped into a universe of demigods and incredible monsters, one young boy has to face the fact that his wants and needs matter even less than they did before. (Young Justice/DC Universe Gamer SI)",829
21684,Reprise,"Three princesses. Three curses. One adventure.Rapunzel's magic hair spontaneously grows back, Ariel regains her mermaid tail, and winter returns to Arendelle. One year after their most meaningful trials and triumphs, something has taken away what they worked so hard to gain. As they leave the safety of their own kingdoms, fate is about to drive these strangers together across oceans, over mountains, into the depths of the sea, and even through the river of time itself. But will their differences stop them before the curse can?",4
21685,I am a Dungeon Core,"I am reborn as a Dungeon Core.
Without any systems to help me.
I must survive in this fantasy world where dungeon cores are prized possessions.
So, If I wish to survive as Dungeon Core. I must kill other living beings.
That seems like the only option but I believe there is another way.
I believe I can survive without having to kill anything. 
I believe I can cohabitate with living things.
I believe we can prosper together if we work together.
I believe I can make this world bend to my will.",11
21687,Legend of Soul,"A boy dies one day trying to save a girl. A voice rang out to him saying he is what it seeks. What will happen to our dear protagonist? Only time will tell.
 
This is made for me to test out my writing skills. I have experimented with the tables and can't get used to them so I hope you can still enjoy my writing style. This is my first real time trying to write a real book. I may make this interactive later but that'll take viewers. 
Also, this will contain a harem, sexual times, and an OP main character later on. He will slowly become OP. I did not check this first chapter for errors so please bare with me. If you decide to comment a negative review, please tell me why it was bad instead of just saying it's crap. Tell me why it's crap and maybe even throw a suggestion! It helps, trust me. Anyways please enjoy! 
(The title is a W.I.P)",6
21690,Guild of Thieves,"For the past five millenia the Gods have competed for the throne of One True God. Humanity was the victim of their scheming and on the brink of extinction until the first thief stole from the Gods. Even until this day his legacy lives on, the Guild of Thieves. This is the tale of the end of thievery.
I am currently rewriting the chapters so you can expect two things, a boost in quality(hopefully) and a delay in chapters(unfortunately)",7
21691,KingAbbadon's Azalon - Continued,"This is the property of KingAbbadon. This will be wholeheartedly a tribute to the original, and I myself was upset when it was dropped into the dark void of hiatus. I will try to keep to the original as much as possible.

You can find the original 73 chapters of Azalon here.

Makoto Henderson, neither Hero nor Villain, he is but a human, neither good nor bad.
Putting on a facade every day, hiding his true thoughts and lying like we all do.
Not wanting to get shunned, not brave enough to voice his true intentions or ideas he is but another face in the mindless masses.
What is someone like him going to do whe he has the option to be someone else inside a Virtual Reality Game?
Is he going to be a Saint? Demon? Or just his pure and untainted self, not restrained by society and it's rules?
Azalon awaits!

Note: The cover is the best I could do with my artistic skills. 0.5/10",2
21693,The Happy Village,"Note: This novel is also posted on justlightnovels.com.
Surrounded by the beauty and grace of Mother Nature, there lies a little village. In serenity the villagers live without much worries except for their jobs and personal lives - after all, there seems to be no major problem at first. Everybody is happy, everybody is well. That goes the same for two girls, Neha and Sachen, who are friends since childhood, and who believe that they will stick with each other forever. But one day, the High Order of the Celestials announces that the gods are angry at the village due to the rise of sin and corruption. They will take extensive measures to ensure the village’s survival, though for the girls, things are not what they seem. A series of events will forever condemn the girls in agony and sorrow, and will tear apart their little hearts.
Illustration from book cover belongs to: Kobuta. “innocent girls.” Artwork. 14 December 2017. 23:10. PIXIV. https://www.pixiv.net/member_illust.php?mode=medium&illust_id=66291601
© 2018 SlimJim. All Rights Reserved.",25
21695,Spellsword,"In just moments the world he knew vanished. Replaced by one with very different rules and many routes to power. But will he survive long enough to get there, will humanity survive joining the system. Rules closer to the games he liked now rule everything.",13
21698,Wiseman,"An old man with incredible powers and a hidden secret grows tired of his peaceful village life and decides to travel the world in search of exitement and adventure.
 
First Story
I do not own cover art",0
21699,Allocation [OLD],"Character-driven action/fantasy/mystery/litrpg.
The World is a cruel place. You must choose your Skills wisely to learn the truth that lies beyond the Five Territories of Man. The Territories are isolated areas shielded from a hostile environment known as the Mana Expanse. Humanity feels safe knowing that they are protected by the Boundaries from the horrors and monsters which dominate the world outside.
Yet on this day, a Boundary fails.
--------------------
Alan looked up through the crack in the wooden wall at a hazy sky. The morning sun was just peeking out over the horizon, lighting a world in which there was no longer balance. He watched thin wisps of clouds swirling in the breeze above his small town. The gentle mists moved with no intention, flowing in sweeping circles creating a thin veil yet to be burnt off by the red morning light.
Taking a deep shaking breath, Alan shifted his gaze down towards the corpses of everyone he had known. His heart beat faster as his eyes adjusted, the red light above meeting the bloody red scene below.
Was he the only one left alive?
--------------------
Release Schedule: once a month (minimum)","1,397"
21702,BrightShine,"Mok'Tilarr
The name was familiar to Sylvan. Far too familiar. Sure, Sylvan lived in a world of magic, mystery, demon kings, dragons, kings, and castles, but he was alone.
Sylvan was alone because all he had to begin with was his brother, Salvo. However, one day Salvo was missing from their home with no explanation, all that was left was a drawing of a purple spiral surrounded by chains and a black obelisk, and the name of the gateway:
Mok'Tilarr.
This wasn't the first time Sylvan had heard of Mok'Tilar, his race, the ""Mystics"" were familiar with the legend. Mok'Tilarr was a gateway to another world, one that no one had ever seen or researched, because Mok'Tilarr was only a myth passed down by time.
But Sylvan's brother, his only attachment to his world was gone, and Mok'Tilarr was the only lead Sylvan had.
So, he set off to find the gateway...",0
21704,Of Ruin,"Follow Almorous as he discovers his unique heritage as a Sheo-Algor. Witness his growth as a warrior, and his ability as a friend. Regard a sprawling world with many different factions and heros all vying for control. Discover a harsh continent called Althea, filled with Menacing marshes, graceful grasslands, and complex cities. Learn about lost cultures, and stories of heros far too epic for reality. Experience the named as they ruin it all.",0
21705,Graying Light,"As mankind struggles to survive the new age, calamities descend upon them in turns. Gray Lux the director of Lux Corporation have paved the road for the new age and now they are helping mankind survive. Is Gray Lux truly what he seems to be?",0
21706,OPMC Harem Story,"OPMC wants a harem. He's got no personality, but he wants to have a harem anyway, like all the heroes.
 
So... desperate measures.",21
21708,The Bard from Barliona: The Renegades by E. Dmitrieva and V. Mahanenko,"Barliona is back! OLD WORLD, NEW HEROES!What would happen if a professional rock musician joined a virtual MMO in search of inspiration among its gameworld? What would happen if she decided to play as a biota bard, a brand new race of humanoid flora as well as a new class? Whatever would happen, it would surely be fun…",12
21709,Towers of Heaven,"The edited version of book 1 is available on Amazon!
https://www.royalroad.com/amazon/B07QH93BMR
One day, six towers appear on Earth. Each one stands hundreds of stories tall, and are invulnerable to all attacks. At the base of each tower is a portal, welcoming in all who dare enter it.
All sorts of magical monsters can be found inside the towers. Even magic and superhuman strength can be acquired. Treasure, too. The problem is  that the towers aren't a friendly place. Even worse, the towers sometimes release waves of monsters to attack Earth.
In the year 2083, there are only a hundred survivors. All of them possess strength beyond normal. They challenge the final floor without regard for their lives. By some miracle, they manage to beat the final floor at the cost of their lives. There is only one survivor.
As a reward for clearing the tower, he is granted one wish. He decides to go back in time, to before the towers arrived. His goal? To prevent humanity from being wiped out.","1,430"
21710,The Tiger Lily Mistaken for a Weed,"The life of Fei Mei is an arduous one, but although he was cut away from his own clan, can he still rise above it all and become one of the strongest in this universe of Cultivation and so much more? Is Fei Mei really nothing but trash, an emotionless boy whose father had disappeared a year after he was born, and his mother died at birth? These are questions that no one else but Fei Mei can answer.
This was been influenced by Wuxian, Xianxia, and Xianhuan genre of novels, along with Western Magic and Ideas.",2
21711,The Cursed Collector,"Woojin Han a bounty hunter who everyone considers as the joke of Kubai City,
Ends up in a bounty-hunt that goes horribly wrong when he encounters a man with a strange ability.
Han must seek out those of a similar kind who are named as the Cursed by the masses.
The Cursed hold powers that defy the laws of his world where Elementalists and Summoners exist.
It is a world entering the early industrial age with beings known as calamities wreaking destruction wherever they pass.
On top of that, the humans are at war with creatures from the sea and the mountains.
In this struggle, can Han save the cursed or will they all perish to a lie?
--------------------------------------------
This light novel is also being published through word press @ https://cursedcollector.home.blog
Twitter handle - JCDB18 @JCDB181 
Official Facebook page - https://www.facebook.com/thecursedcollector
It is a co-authored by Jay & Charles",0
